roi_id,source_system,component_id,n_voxels,n_voxels_assigned,centroid_i,centroid_j,centroid_k,map_source,source_path,emotion_generation_n,emotion_generation_mean,emotion_generation_sd,emotion_generation_t,emotion_generation_2logbf,emotion_generation_signed_2logbf,emotion_generation_signed_logbf,emotion_generation_p_gt0,emotion_generation_p_lt0,emotion_generation_p_rope,reappraisal_effect_n,reappraisal_effect_mean,reappraisal_effect_sd,reappraisal_effect_t,reappraisal_effect_2logbf,reappraisal_effect_signed_2logbf,reappraisal_effect_signed_logbf,reappraisal_effect_p_gt0,reappraisal_effect_p_lt0,reappraisal_effect_p_rope,look_neu_base_n,look_neu_base_mean,look_neu_base_sd,look_neu_base_t,look_neu_base_2logbf,look_neu_base_signed_2logbf,look_neu_base_signed_logbf,look_neu_base_p_gt0,look_neu_base_p_lt0,look_neu_base_p_rope,look_neg_base_n,look_neg_base_mean,look_neg_base_sd,look_neg_base_t,look_neg_base_2logbf,look_neg_base_signed_2logbf,look_neg_base_signed_logbf,look_neg_base_p_gt0,look_neg_base_p_lt0,look_neg_base_p_rope,reg_neg_base_n,reg_neg_base_mean,reg_neg_base_sd,reg_neg_base_t,reg_neg_base_2logbf,reg_neg_base_signed_2logbf,reg_neg_base_signed_logbf,reg_neg_base_p_gt0,reg_neg_base_p_lt0,reg_neg_base_p_rope,look_negative_minus_neutral_n,look_negative_minus_neutral_mean,look_negative_minus_neutral_sd,look_negative_minus_neutral_t,look_negative_minus_neutral_2logbf,look_negative_minus_neutral_signed_2logbf,look_negative_minus_neutral_signed_logbf,look_negative_minus_neutral_p_gt0,look_negative_minus_neutral_p_lt0,look_negative_minus_neutral_p_rope,regulate_negative_minus_look_negative_n,regulate_negative_minus_look_negative_mean,regulate_negative_minus_look_negative_sd,regulate_negative_minus_look_negative_t,regulate_negative_minus_look_negative_2logbf,regulate_negative_minus_look_negative_signed_2logbf,regulate_negative_minus_look_negative_signed_logbf,regulate_negative_minus_look_negative_p_gt0,regulate_negative_minus_look_negative_p_lt0,regulate_negative_minus_look_negative_p_rope,look_neutral_base_n,look_neutral_base_mean,look_neutral_base_sd,look_neutral_base_t,look_neutral_base_2logbf,look_neutral_base_signed_2logbf,look_neutral_base_signed_logbf,look_neutral_base_p_gt0,look_neutral_base_p_lt0,look_neutral_base_p_rope,look_negative_base_n,look_negative_base_mean,look_negative_base_sd,look_negative_base_t,look_negative_base_2logbf,look_negative_base_signed_2logbf,look_negative_base_signed_logbf,look_negative_base_p_gt0,look_negative_base_p_lt0,look_negative_base_p_rope,regulate_negative_base_n,regulate_negative_base_mean,regulate_negative_base_sd,regulate_negative_base_t,regulate_negative_base_2logbf,regulate_negative_base_signed_2logbf,regulate_negative_base_signed_logbf,regulate_negative_base_p_gt0,regulate_negative_base_p_lt0,regulate_negative_base_p_rope,p_cluster_1,p_cluster_2,p_cluster_3,p_cluster_4,p_cluster_5,cluster,max_posterior,roi_role_from_route_a_effects
38,non_modifiable_emotion,8,2190,2184,19.9146118721461,68.5127853881279,42.1593607305936,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,182,0.254545957039629,0.125114236535996,27.4470180155349,100,100,50,1,3.77049900616575e-166,4.21557649066825e-108,182,0.00635662425316343,0.101071421089884,0.848464864377842,-4.27564049254354,4.27564049254354,2.13782024627177,0.801910434000783,0.198089565999218,0.999999997151153,182,0.100439692026692,0.174356925192159,7.77144655751757,46.4322913998115,46.4322913998115,23.2161456999058,0.999999999999996,3.87974083874275e-15,4.75561647450653e-05,182,0.354985649066321,0.19910983293822,24.0521432799015,100,100,50,1,3.96382669874124e-128,3.6240584732816e-95,182,0.361342273319484,0.207269617183927,23.5189983273287,100,100,50,1,1.30368304020593e-122,1.32035763443125e-91,182,0.254545957039629,0.125114236535996,27.4470180155349,100,100,50,1,3.77049900616575e-166,4.21557649066825e-108,182,0.00635662425316343,0.101071421089884,0.848464864377842,-4.27564049254354,4.27564049254354,2.13782024627177,0.801910434000783,0.198089565999218,0.999999997151153,182,0.100439692026692,0.174356925192159,7.77144655751757,46.4322913998115,46.4322913998115,23.2161456999058,0.999999999999996,3.87974083874275e-15,4.75561647450653e-05,182,0.354985649066321,0.19910983293822,24.0521432799015,100,100,50,1,3.96382669874124e-128,3.6240584732816e-95,182,0.361342273319484,0.207269617183927,23.5189983273287,100,100,50,1,1.30368304020593e-122,1.32035763443125e-91,0.998,0.002,0,0,0,1,0.998,Gradient/other: not cleanly captured by the four original logical systems
39,non_modifiable_emotion,9,190,190,40.1210526315789,58.6736842105263,50.7947368421053,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,182,0.0978901145156462,0.168881654046452,7.81973537872901,46.9892664337534,46.9892664337534,23.4946332168767,0.999999999999997,2.64672472907375e-15,6.52280626278906e-05,182,0.0098833742472753,0.147528616015324,0.90378403736498,-4.18060095779736,4.18060095779736,2.09030047889868,0.816945036202773,0.183054963797227,0.999877970460384,182,0.0180783252562392,0.256181525268131,0.95202002314338,-4.09287721627323,4.09287721627323,2.04643860813662,0.829456586405687,0.170543413594313,0.953452240007367,182,0.115968439771885,0.287683568113626,5.43826606725782,22.018230966717,22.018230966717,11.0091154833585,0.999999973099205,2.69007949971269e-08,0.00098889299413005,182,0.125851814019161,0.301706533092487,5.62743463784631,23.784950796989,23.784950796989,11.8924753984945,0.999999990854528,9.14547180243901e-09,0.000347306994862372,182,0.0978901145156462,0.168881654046452,7.81973537872901,46.9892664337534,46.9892664337534,23.4946332168767,0.999999999999997,2.64672472907375e-15,6.52280626278906e-05,182,0.0098833742472753,0.147528616015324,0.90378403736498,-4.18060095779736,4.18060095779736,2.09030047889868,0.816945036202773,0.183054963797227,0.999877970460384,182,0.0180783252562392,0.256181525268131,0.95202002314338,-4.09287721627323,4.09287721627323,2.04643860813662,0.829456586405687,0.170543413594313,0.953452240007367,182,0.115968439771885,0.287683568113626,5.43826606725782,22.018230966717,22.018230966717,11.0091154833585,0.999999973099205,2.69007949971269e-08,0.00098889299413005,182,0.125851814019161,0.301706533092487,5.62743463784631,23.784950796989,23.784950796989,11.8924753984945,0.999999990854528,9.14547180243901e-09,0.000347306994862372,0.998,0.002,0,0,0,1,0.998,Gradient/other: not cleanly captured by the four original logical systems
40,non_modifiable_emotion,10,135,135,37.9259259259259,87.3333333333333,48.4962962962963,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,182,0.398908029040258,0.362406102762534,14.8495389305696,100,100,50,1,3.50243839079963e-50,7.13114624139786e-39,182,0.0215736095462421,0.292122316444895,0.996308355424435,-4.00835731279592,4.00835731279592,2.00417865639796,0.84044982734216,0.15955017265784,0.904897616420435,182,-0.0308715457670833,0.440505737627212,-0.945458563964231,-4.1050755553934,-4.1050755553934,-2.0525377776967,0.172212407808599,0.827787592191401,0.714372190411639,182,0.368036483273174,0.519244049985575,9.56213866999759,68.0788178349401,68.0788178349401,34.0394089174701,1,5.76740007181831e-22,7.0990130688477e-17,182,0.389610092819416,0.583226602605121,9.0121532363844,61.2371384593996,61.2371384593996,30.6185692296998,1,1.01024878088404e-19,1.98943057662073e-15,182,0.398908029040258,0.362406102762534,14.8495389305696,100,100,50,1,3.50243839079963e-50,7.13114624139786e-39,182,0.0215736095462421,0.292122316444895,0.996308355424435,-4.00835731279592,4.00835731279592,2.00417865639796,0.84044982734216,0.15955017265784,0.904897616420435,182,-0.0308715457670833,0.440505737627212,-0.945458563964231,-4.1050755553934,-4.1050755553934,-2.0525377776967,0.172212407808599,0.827787592191401,0.714372190411639,182,0.368036483273174,0.519244049985575,9.56213866999759,68.0788178349401,68.0788178349401,34.0394089174701,1,5.76740007181831e-22,7.0990130688477e-17,182,0.389610092819416,0.583226602605121,9.0121532363844,61.2371384593996,61.2371384593996,30.6185692296998,1,1.01024878088404e-19,1.98943057662073e-15,0.998,0.002,0,0,0,1,0.998,Gradient/other: not cleanly captured by the four original logical systems
41,non_modifiable_emotion,11,356,347,65.1910112359551,76.1207865168539,44.6404494382023,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,182,0.198334856287153,0.21474211510656,12.4599848263746,100,100,50,1,6.16970471421084e-36,5.88116221739906e-21,182,0.0202386851078463,0.167437171563733,1.63067010070054,-2.38373743763882,2.38373743763882,1.19186871881941,0.948520025623744,0.0514799743762556,0.991755913509536,182,0.142139600749432,0.254712394311797,7.52836569352742,43.6554436446223,43.6554436446223,21.8277218223112,0.999999999999974,2.56896640352205e-14,5.30063042196706e-07,182,0.340474457036585,0.281030701675109,16.3443051577141,100,100,50,1,2.38792065688983e-60,1.7091298138149e-44,182,0.360713142144431,0.321737940603833,15.124999952279,100,100,50,1,5.54003605316489e-52,4.21466242931539e-39,182,0.198334856287153,0.21474211510656,12.4599848263746,100,100,50,1,6.16970471421084e-36,5.88116221739906e-21,182,0.0202386851078463,0.167437171563733,1.63067010070054,-2.38373743763882,2.38373743763882,1.19186871881941,0.948520025623744,0.0514799743762556,0.991755913509536,182,0.142139600749432,0.254712394311797,7.52836569352742,43.6554436446223,43.6554436446223,21.8277218223112,0.999999999999974,2.56896640352205e-14,5.30063042196706e-07,182,0.340474457036585,0.281030701675109,16.3443051577141,100,100,50,1,2.38792065688983e-60,1.7091298138149e-44,182,0.360713142144431,0.321737940603833,15.124999952279,100,100,50,1,5.54003605316489e-52,4.21466242931539e-39,0.998,0.002,0,0,0,1,0.998,Gradient/other: not cleanly captured by the four original logical systems
42,non_modifiable_emotion,12,514,514,39.4027237354086,33.6070038910506,47.2607003891051,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,182,0.295684304884009,0.219609088360253,18.1640905143834,100,100,50,1,4.9669768081526e-74,9.0640613445601e-52,182,0.00663704709453737,0.161117933382495,0.555733670780459,-4.67921861570505,4.67921861570505,2.33960930785252,0.710803532455745,0.289196467544256,0.999857709763377,182,-0.146841238182068,0.286852891096953,-6.90596702790341,36.7660490264901,-36.7660490264901,-18.3830245132451,2.49312897456106e-12,0.999999999997507,2.62602841527571e-06,182,0.148843066701941,0.326660882957821,6.14705603193329,28.8519186496705,28.8519186496705,14.4259593248353,0.999999999605329,3.94671256059898e-10,2.23142682104193e-05,182,0.155480113796479,0.330881221317655,6.33925794633128,30.8012862364654,30.8012862364654,15.4006431182327,0.999999999884563,1.15437211594089e-10,8.51486830465304e-06,182,0.295684304884009,0.219609088360253,18.1640905143834,100,100,50,1,4.9669768081526e-74,9.0640613445601e-52,182,0.00663704709453737,0.161117933382495,0.555733670780459,-4.67921861570505,4.67921861570505,2.33960930785252,0.710803532455745,0.289196467544256,0.999857709763377,182,-0.146841238182068,0.286852891096953,-6.90596702790341,36.7660490264901,-36.7660490264901,-18.3830245132451,2.49312897456106e-12,0.999999999997507,2.62602841527571e-06,182,0.148843066701941,0.326660882957821,6.14705603193329,28.8519186496705,28.8519186496705,14.4259593248353,0.999999999605329,3.94671256059898e-10,2.23142682104193e-05,182,0.155480113796479,0.330881221317655,6.33925794633128,30.8012862364654,30.8012862364654,15.4006431182327,0.999999999884563,1.15437211594089e-10,8.51486830465304e-06,0.998,0.002,0,0,0,1,0.998,Non-modifiable-emotion-like: emotion generation with evidence against reappraisal modulation
43,non_modifiable_emotion,13,37,37,44.0540540540541,79.1891891891892,48.2972972972973,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,182,0.120080959166446,0.190196549982569,8.51740321580053,55.2179423148395,55.2179423148395,27.6089711574198,1,8.15853065046852e-18,3.332520649079e-07,182,0.0199143279240359,0.16663985619421,1.61221317580954,-2.44183706534349,2.44183706534349,1.22091853267174,0.946542220455149,0.0534577795448507,0.992567652404572,182,0.0893132074145016,0.297026441137941,4.05654472222554,10.5344702917687,10.5344702917687,5.26723514588436,0.999975097985195,2.49020148047786e-05,0.0370837278796956,182,0.209394166580947,0.301117220836516,9.38133574947197,65.8137596329054,65.8137596329054,32.9068798164527,1,3.25710781515603e-21,4.62524616851863e-13,182,0.229308494504983,0.330364028383849,9.36403619825155,65.5978201079455,65.5978201079455,32.7989100539727,1,3.83737607400187e-21,1.21935116991967e-13,182,0.120080959166446,0.190196549982569,8.51740321580053,55.2179423148395,55.2179423148395,27.6089711574198,1,8.15853065046852e-18,3.332520649079e-07,182,0.0199143279240359,0.16663985619421,1.61221317580954,-2.44183706534349,2.44183706534349,1.22091853267174,0.946542220455149,0.0534577795448507,0.992567652404572,182,0.0893132074145016,0.297026441137941,4.05654472222554,10.5344702917687,10.5344702917687,5.26723514588436,0.999975097985195,2.49020148047786e-05,0.0370837278796956,182,0.209394166580947,0.301117220836516,9.38133574947197,65.8137596329054,65.8137596329054,32.9068798164527,1,3.25710781515603e-21,4.62524616851863e-13,182,0.229308494504983,0.330364028383849,9.36403619825155,65.5978201079455,65.5978201079455,32.7989100539727,1,3.83737607400187e-21,1.21935116991967e-13,0.998,0.002,0,0,0,1,0.998,Gradient/other: not cleanly captured by the four original logical systems
44,non_modifiable_emotion,14,24,24,37.4583333333333,67.125,44.3333333333333,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,182,0.0918170558294475,0.176499750492102,7.01802580779927,37.981596833966,37.981596833966,18.990798416983,0.999999999998875,1.12512494218697e-12,0.000696055575931949,182,0.0217896217925403,0.157167061406189,1.87035417329288,-1.57114411258949,1.57114411258949,0.785572056294746,0.969282674352902,0.0307173256470978,0.992271532678864,182,0.0223868409199512,0.332064912100507,0.90950589693582,-4.17043118545008,4.17043118545008,2.08521559272504,0.818458426748335,0.181541573251665,0.867397013389263,182,0.114203896749399,0.34067593064928,4.52246449230576,14.1111698565671,14.1111698565671,7.05558492828354,0.99999694381286,3.05618714026435e-06,0.00550362149290774,182,0.135993518541939,0.32954696177879,5.56719703634029,23.2176958939334,23.2176958939334,11.6088479469667,0.999999987056519,1.29434810810368e-08,0.000215500322407451,182,0.0918170558294475,0.176499750492102,7.01802580779927,37.981596833966,37.981596833966,18.990798416983,0.999999999998875,1.12512494218697e-12,0.000696055575931949,182,0.0217896217925403,0.157167061406189,1.87035417329288,-1.57114411258949,1.57114411258949,0.785572056294746,0.969282674352902,0.0307173256470978,0.992271532678864,182,0.0223868409199512,0.332064912100507,0.90950589693582,-4.17043118545008,4.17043118545008,2.08521559272504,0.818458426748335,0.181541573251665,0.867397013389263,182,0.114203896749399,0.34067593064928,4.52246449230576,14.1111698565671,14.1111698565671,7.05558492828354,0.99999694381286,3.05618714026435e-06,0.00550362149290774,182,0.135993518541939,0.32954696177879,5.56719703634029,23.2176958939334,23.2176958939334,11.6088479469667,0.999999987056519,1.29434810810368e-08,0.000215500322407451,0.998,0.002,0,0,0,1,0.998,Gradient/other: not cleanly captured by the four original logical systems
45,non_modifiable_emotion,15,91,91,34.4835164835165,47.8791208791209,42.6923076923077,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,182,0.126457464179291,0.164817191940121,10.3508890187525,78.1163867831722,78.1163867831722,39.0581933915861,1,2.0730884752378e-25,1.94657713481588e-10,182,0.0123057592559113,0.157087147696534,1.05682591524625,-3.88672211208434,3.88672211208434,1.94336105604217,0.854704477687287,0.145295522312713,0.999396420332409,182,0.052426850789049,0.322250488842422,2.19480469308966,-0.301246424727658,0.301246424727658,0.150623212363829,0.985911194648542,0.0140888053514576,0.459528867126474,182,0.17888431496834,0.343371913143047,7.02818505254696,38.0923584893677,38.0923584893677,19.0461792446838,0.999999999998954,1.04618640425874e-12,2.0556022074957e-07,182,0.191190074224251,0.329434122819643,7.82947162236234,47.1017758470575,47.1017758470575,23.5508879235288,0.999999999999998,2.44962277450929e-15,3.69287509039764e-09,182,0.126457464179291,0.164817191940121,10.3508890187525,78.1163867831722,78.1163867831722,39.0581933915861,1,2.0730884752378e-25,1.94657713481588e-10,182,0.0123057592559113,0.157087147696534,1.05682591524625,-3.88672211208434,3.88672211208434,1.94336105604217,0.854704477687287,0.145295522312713,0.999396420332409,182,0.052426850789049,0.322250488842422,2.19480469308966,-0.301246424727658,0.301246424727658,0.150623212363829,0.985911194648542,0.0140888053514576,0.459528867126474,182,0.17888431496834,0.343371913143047,7.02818505254696,38.0923584893677,38.0923584893677,19.0461792446838,0.999999999998954,1.04618640425874e-12,2.0556022074957e-07,182,0.191190074224251,0.329434122819643,7.82947162236234,47.1017758470575,47.1017758470575,23.5508879235288,0.999999999999998,2.44962277450929e-15,3.69287509039764e-09,0.998,0.002,0,0,0,1,0.998,Gradient/other: not cleanly captured by the four original logical systems
46,non_modifiable_emotion,16,4725,4725,37.9066666666667,53.3892063492064,29.6249735449736,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,182,0.168909124624791,0.102843290315487,22.1570961543337,100,100,50,1,4.45575777520007e-109,3.74287731354013e-55,182,0.00582683117787939,0.0783588945420973,1.00318222590287,-3.99489837348232,3.99489837348232,1.99744918674116,0.842113526412174,0.157886473587826,0.999999999999986,182,0.120862600797825,0.133121264890558,12.2484234950264,100,100,50,1,8.56466837324429e-35,3.45163153582728e-13,182,0.289771725422616,0.156689334302735,24.9489495779497,100,100,50,1,1.09608507936717e-137,5.52425973334452e-95,182,0.295598556600495,0.159325563107019,25.0295211477699,100,100,50,1,1.45891640937259e-138,2.3610873119925e-96,182,0.168909124624791,0.102843290315487,22.1570961543337,100,100,50,1,4.45575777520007e-109,3.74287731354013e-55,182,0.00582683117787939,0.0783588945420973,1.00318222590287,-3.99489837348232,3.99489837348232,1.99744918674116,0.842113526412174,0.157886473587826,0.999999999999986,182,0.120862600797825,0.133121264890558,12.2484234950264,100,100,50,1,8.56466837324429e-35,3.45163153582728e-13,182,0.289771725422616,0.156689334302735,24.9489495779497,100,100,50,1,1.09608507936717e-137,5.52425973334452e-95,182,0.295598556600495,0.159325563107019,25.0295211477699,100,100,50,1,1.45891640937259e-138,2.3610873119925e-96,0.998,0.002,0,0,0,1,0.998,Gradient/other: not cleanly captured by the four original logical systems
47,non_modifiable_emotion,17,237,231,65.8059071729958,26.2025316455696,37.1561181434599,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,182,0.285533567212538,0.271351516873721,14.1958241661515,100,100,50,1,4.86182494386375e-46,5.66514314004651e-32,182,-0.013588949357862,0.158207028786147,-1.15876614935214,-3.66582728727041,-3.66582728727041,-1.8329136436352,0.123275759513082,0.876724240486918,0.999048150552606,182,-0.0471339714314283,0.255003704071595,-2.49357961763468,1.03776119161083,-1.03776119161083,-0.518880595805416,0.00632311096073616,0.993676889039264,0.560258354042149,182,0.23839959578111,0.346219958781017,9.28943089585943,64.6681886667878,64.6681886667878,32.3340943333939,1,7.75577371423019e-21,1.05890345954866e-13,182,0.224810646423248,0.334211565159832,9.07467529098272,62.0073810020423,62.0073810020423,31.0036905010211,1,5.70084764974261e-20,8.54466644067459e-13,182,0.285533567212538,0.271351516873721,14.1958241661515,100,100,50,1,4.86182494386375e-46,5.66514314004651e-32,182,-0.013588949357862,0.158207028786147,-1.15876614935214,-3.66582728727041,-3.66582728727041,-1.8329136436352,0.123275759513082,0.876724240486918,0.999048150552606,182,-0.0471339714314283,0.255003704071595,-2.49357961763468,1.03776119161083,-1.03776119161083,-0.518880595805416,0.00632311096073616,0.993676889039264,0.560258354042149,182,0.23839959578111,0.346219958781017,9.28943089585943,64.6681886667878,64.6681886667878,32.3340943333939,1,7.75577371423019e-21,1.05890345954866e-13,182,0.224810646423248,0.334211565159832,9.07467529098272,62.0073810020423,62.0073810020423,31.0036905010211,1,5.70084764974261e-20,8.54466644067459e-13,0.998,0.002,0,0,0,1,0.998,Gradient/other: not cleanly captured by the four original logical systems
48,non_modifiable_emotion,18,1561,1561,19.6816143497758,23.4766175528507,27.9429852658552,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,182,0.490368494976372,0.25742908113481,25.6980782662195,100,100,50,1,6.14075057526459e-146,3.86913306020992e-118,182,-0.00409999047260272,0.171314050725939,-0.32286841180424,-4.88042957248505,-4.88042957248505,-2.44021478624252,0.373397449951678,0.626602550048322,0.999839363398223,182,0.632068513948081,0.373700599444509,22.817920164781,100,100,50,1,1.52218853674319e-115,2.49931136280636e-98,182,1.12243700892445,0.497116424222739,30.4606775813831,100,100,50,1,4.32524859966936e-204,1.60783021697206e-186,182,1.11833701845185,0.503613369923525,29.9578846079331,100,100,50,1,1.73671603905863e-197,1.97805536215327e-180,182,0.490368494976372,0.25742908113481,25.6980782662195,100,100,50,1,6.14075057526459e-146,3.86913306020992e-118,182,-0.00409999047260272,0.171314050725939,-0.32286841180424,-4.88042957248505,-4.88042957248505,-2.44021478624252,0.373397449951678,0.626602550048322,0.999839363398223,182,0.632068513948081,0.373700599444509,22.817920164781,100,100,50,1,1.52218853674319e-115,2.49931136280636e-98,182,1.12243700892445,0.497116424222739,30.4606775813831,100,100,50,1,4.32524859966936e-204,1.60783021697206e-186,182,1.11833701845185,0.503613369923525,29.9578846079331,100,100,50,1,1.73671603905863e-197,1.97805536215327e-180,0,0.81,0.1775,0.0115,0.001,2,0.81,Non-modifiable-emotion-like: emotion generation with evidence against reappraisal modulation
49,non_modifiable_emotion,19,1229,1226,58.2880390561432,23.9576891781937,28.0358014646054,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,182,0.43716240246661,0.229382813680032,25.7109203151363,100,100,50,1,4.41209855355174e-146,4.52038097094223e-115,182,0.00101450805401918,0.134160743529996,0.102015399977997,-4.97278871881395,4.97278871881395,2.48639435940697,0.540627774278559,0.459372225721441,0.999999434950161,182,0.472854829666972,0.31367918482847,20.3365754601544,100,100,50,1,3.05235919572364e-92,3.32102700186175e-74,182,0.910017232133582,0.420280951320705,29.2109447695736,100,100,50,1,7.04064502591779e-188,4.7161875082323e-168,182,0.911031740187601,0.423250575458003,29.0383305571313,100,100,50,1,1.08024057344615e-185,4.02682428431955e-166,182,0.43716240246661,0.229382813680032,25.7109203151363,100,100,50,1,4.41209855355174e-146,4.52038097094223e-115,182,0.00101450805401918,0.134160743529996,0.102015399977997,-4.97278871881395,4.97278871881395,2.48639435940697,0.540627774278559,0.459372225721441,0.999999434950161,182,0.472854829666972,0.31367918482847,20.3365754601544,100,100,50,1,3.05235919572364e-92,3.32102700186175e-74,182,0.910017232133582,0.420280951320705,29.2109447695736,100,100,50,1,7.04064502591779e-188,4.7161875082323e-168,182,0.911031740187601,0.423250575458003,29.0383305571313,100,100,50,1,1.08024057344615e-185,4.02682428431955e-166,0.998,0.002,0,0,0,1,0.998,Non-modifiable-emotion-like: emotion generation with evidence against reappraisal modulation
50,non_modifiable_emotion,20,17,17,28.4705882352941,62.4705882352941,37.8235294117647,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,182,0.0942753347193768,0.207475541256431,6.1300902828494,28.6817337548563,28.6817337548563,14.3408668774281,0.999999999560854,4.39146091856731e-10,0.00199515393601588,182,0.0199082705675237,0.172611372107666,1.55596499978434,-2.61492936468916,2.61492936468916,1.30746468234458,0.940141792318988,0.0598582076810123,0.990660342741034,182,0.309209830722075,0.284357919608481,14.6697819564386,100,100,50,1,5.03340134538258e-49,4.6628669767002e-35,182,0.403485165441451,0.3389735577709,16.0582215126846,100,100,50,1,2.50351499858068e-58,2.97486423720541e-45,182,0.423393436008975,0.333494560477003,17.1273849954924,100,100,50,1,4.63650205643121e-66,7.53353394402056e-52,182,0.0942753347193768,0.207475541256431,6.1300902828494,28.6817337548563,28.6817337548563,14.3408668774281,0.999999999560854,4.39146091856731e-10,0.00199515393601588,182,0.0199082705675237,0.172611372107666,1.55596499978434,-2.61492936468916,2.61492936468916,1.30746468234458,0.940141792318988,0.0598582076810123,0.990660342741034,182,0.309209830722075,0.284357919608481,14.6697819564386,100,100,50,1,5.03340134538258e-49,4.6628669767002e-35,182,0.403485165441451,0.3389735577709,16.0582215126846,100,100,50,1,2.50351499858068e-58,2.97486423720541e-45,182,0.423393436008975,0.333494560477003,17.1273849954924,100,100,50,1,4.63650205643121e-66,7.53353394402056e-52,0.998,0.002,0,0,0,1,0.998,Gradient/other: not cleanly captured by the four original logical systems
51,non_modifiable_emotion,21,536,536,40.4458955223881,85.9888059701493,26.2276119402985,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,182,0.214875423239255,0.251245039591456,11.5378514474273,93.5839542679187,93.5839542679187,46.7919771339594,1,4.25112000525925e-31,4.25703768342443e-19,182,-0.00827252388138043,0.188461212936152,-0.592177281099653,-4.63810421049082,-4.63810421049082,-2.31905210524541,0.276865940548596,0.723134059451404,0.998576231178514,182,0.232166384393022,0.32119665634549,9.75133364863463,70.4643550068229,70.4643550068229,35.2321775034114,1,9.10302883816246e-23,9.9510326969416e-15,182,0.447041807632278,0.337916020472338,17.8474039145286,100,100,50,1,1.51394164359999e-71,6.89206372625491e-57,182,0.438769283750897,0.352701294477601,16.7828169348173,100,100,50,1,1.62999225183148e-63,2.56800613234752e-50,182,0.214875423239255,0.251245039591456,11.5378514474273,93.5839542679187,93.5839542679187,46.7919771339594,1,4.25112000525925e-31,4.25703768342443e-19,182,-0.00827252388138043,0.188461212936152,-0.592177281099653,-4.63810421049082,-4.63810421049082,-2.31905210524541,0.276865940548596,0.723134059451404,0.998576231178514,182,0.232166384393022,0.32119665634549,9.75133364863463,70.4643550068229,70.4643550068229,35.2321775034114,1,9.10302883816246e-23,9.9510326969416e-15,182,0.447041807632278,0.337916020472338,17.8474039145286,100,100,50,1,1.51394164359999e-71,6.89206372625491e-57,182,0.438769283750897,0.352701294477601,16.7828169348173,100,100,50,1,1.62999225183148e-63,2.56800613234752e-50,0.998,0.002,0,0,0,1,0.998,Non-modifiable-emotion-like: emotion generation with evidence against reappraisal modulation
