cluster,dataset,subject,emotion_generation,reappraisal_effect,look_neg_base,reg_neg_base
1,AHAB,165,0.434823502894992,-0.0364899034491608,1.05671025799634,1.02022035454718
1,AHAB,166,0.517189497551027,-0.209604758238546,1.54807195417094,1.33846719593239
1,AHAB,167,0.576572081700702,-0.125228092937431,1.12712845827838,1.00190036534095
1,AHAB,168,0.399861237633658,0.150201880429098,1.44473548177311,1.59493736220221
1,AHAB,169,0.291329405778513,-0.176129272682746,1.1355152310112,0.959385958328453
1,AHAB,170,0.424935450239066,0.151561180127778,1.07050539064073,1.22206657076851
1,AHAB,171,0.390756868560503,0.041771521903472,1.46181979882429,1.50359132072776
1,AHAB,172,0.528878639195084,-0.0805536283342174,1.23743227655044,1.15687864821622
1,AHAB,173,0.4318038611275,-0.0478107436160384,1.27315311206633,1.22534236845029
1,AHAB,174,0.23825216877559,0.00511606401553902,1.02387123628401,1.02898730029954
1,AHAB,175,0.322999722417166,-0.0521478829762698,1.01792580822403,0.965777925247763
1,AHAB,176,0.242561841524454,0.257323148832619,1.02204341628529,1.27936656511791
1,AHAB,177,0.679543566131267,-0.179323170461677,1.28062090793354,1.10129773747186
1,AHAB,178,0.212116585839001,-0.0288555137973624,0.793902672060696,0.765047158263334
1,AHAB,179,0.870493025347831,-0.155500217131458,1.7889466194531,1.63344640232164
1,AHAB,180,0.237174168460789,0.0264294020067011,1.07731266143376,1.10374206344046
1,AHAB,181,0.184738646369098,-0.0710621646259567,0.825555591352883,0.754493426726926
1,AHAB,182,0.403029433217295,-0.272208342480871,1.20817848697254,0.935970144491666
