dataset,subject,cluster,emotion_generation,reappraisal_effect,look_neg_base,reg_neg_base,reg_success,emotion_reactivity
AHAB,35,2,0.195577109738621,0.0405407402931855,0.2174939393573,0.258034679650486,0,2
AHAB,35,1,0.386849334510834,-0.0251870033337829,0.611282283230646,0.586095279896863,0,2
AHAB,36,2,0.264127820896411,-0.332820069686953,0.518341335746912,0.185521266059959,1.36666666666666,2.83333333333333
AHAB,36,1,0.546933887068414,-0.370649473274518,0.707795030129586,0.337145556855068,1.36666666666666,2.83333333333333
AHAB,37,2,0.237306379865079,0.0918000387587524,0.09231316142115,0.184113200179902,0.92307692307692,1.92307692307692
AHAB,37,1,0.165056222420125,0.111813062111121,0.735097809341649,0.846910871452771,0.92307692307692,1.92307692307692
AHAB,38,2,0.433766661942188,0.11413798343917,0.743120236496096,0.857258219935267,0.34358974358975,2.07692307692308
AHAB,38,1,0.972234101261055,-0.0895794254749179,1.36737608772894,1.27779666225402,0.34358974358975,2.07692307692308
AHAB,39,2,0.395349980694087,-0.0719592988475102,0.175740430011088,0.103781131163578,0.48571428571429,2.28571428571429
AHAB,39,1,0.572842172171853,-0.173090048507314,1.01782048253976,0.844730434032443,0.48571428571429,2.28571428571429
AHAB,40,2,0.00267388054673377,0.0697424685991467,0.126026204251799,0.195768672850946,2.3,3.5
AHAB,40,1,0.49201655538957,0.0299931546092131,0.657822927682877,0.68781608229209,2.3,3.5
AHAB,41,2,0.0516694413148227,0.206348416230675,0.350898431149802,0.557246847380477,0.36190476190476,2.35714285714286
AHAB,41,1,0.379013654830741,0.0508136105400676,1.33233605189271,1.38314966243277,0.36190476190476,2.35714285714286
AHAB,42,2,0.225080948254663,0.0767986077982109,0.232235331700649,0.30903393949886,0.04285714285714,2.57142857142857
AHAB,42,1,0.463031162080273,-0.213362087750382,0.947182920830792,0.73382083308041,0.04285714285714,2.57142857142857
AHAB,43,2,0.0918051020551343,0.114841112440285,0.277594634656094,0.392435747096379,1.71978021978022,3.07692307692308
AHAB,43,1,0.221605275333343,-0.0810381419172533,1.05519847736182,0.974160335444566,1.71978021978022,3.07692307692308
AHAB,44,2,0.103153149927148,0.188739245776469,0.258575856372472,0.447315102148941,0.44047619047619,2.51190476190476
AHAB,44,1,0.657069585921688,-0.26525370106099,1.18994272595154,0.924689024890549,0.44047619047619,2.51190476190476
AHAB,45,2,0.132010067385567,-0.0461316193354336,0.1829770499401,0.136845430604667,1.93333333333333,3.14871794871795
AHAB,45,1,0.260419627643235,-0.155527629090402,0.665979305251857,0.510451676161455,1.93333333333333,3.14871794871795
AHAB,46,2,0.0331157630710532,0.226360600989266,0.089135031227587,0.315495632216853,-0.0333333333333301,2.46666666666667
AHAB,46,1,0.413305551840572,0.0861817896245785,1.03053796262138,1.11671975224596,-0.0333333333333301,2.46666666666667
AHAB,47,2,0.132252042020447,0.135020738713567,0.367228340688968,0.502249079402535,1.07142857142857,2.91758241758242
AHAB,47,1,0.580061535967392,0.0288832600882577,1.44282087149532,1.47170413158358,1.07142857142857,2.91758241758242
AHAB,48,2,0.134804783397972,-0.0207084562199961,0.14384525750644,0.123136801286444,1.17619047619047,2.50952380952381
AHAB,48,1,0.518689479131787,-0.187260259282226,1.57292935252751,1.38566909324528,1.17619047619047,2.50952380952381
AHAB,49,2,0.204898173068013,0.164186987866241,0.342198433429711,0.506385421295951,1.34358974358975,2.82692307692308
