roi_id,source_system,component_id,n_voxels,n_voxels_assigned,centroid_i,centroid_j,centroid_k,map_source,source_path,emotion_generation_n,emotion_generation_mean,emotion_generation_sd,emotion_generation_t,emotion_generation_2logbf,emotion_generation_signed_2logbf,emotion_generation_signed_logbf,emotion_generation_p_gt0,emotion_generation_p_lt0,emotion_generation_p_rope,reappraisal_effect_n,reappraisal_effect_mean,reappraisal_effect_sd,reappraisal_effect_t,reappraisal_effect_2logbf,reappraisal_effect_signed_2logbf,reappraisal_effect_signed_logbf,reappraisal_effect_p_gt0,reappraisal_effect_p_lt0,reappraisal_effect_p_rope,look_neu_base_n,look_neu_base_mean,look_neu_base_sd,look_neu_base_t,look_neu_base_2logbf,look_neu_base_signed_2logbf,look_neu_base_signed_logbf,look_neu_base_p_gt0,look_neu_base_p_lt0,look_neu_base_p_rope,look_neg_base_n,look_neg_base_mean,look_neg_base_sd,look_neg_base_t,look_neg_base_2logbf,look_neg_base_signed_2logbf,look_neg_base_signed_logbf,look_neg_base_p_gt0,look_neg_base_p_lt0,look_neg_base_p_rope,reg_neg_base_n,reg_neg_base_mean,reg_neg_base_sd,reg_neg_base_t,reg_neg_base_2logbf,reg_neg_base_signed_2logbf,reg_neg_base_signed_logbf,reg_neg_base_p_gt0,reg_neg_base_p_lt0,reg_neg_base_p_rope,look_negative_minus_neutral_n,look_negative_minus_neutral_mean,look_negative_minus_neutral_sd,look_negative_minus_neutral_t,look_negative_minus_neutral_2logbf,look_negative_minus_neutral_signed_2logbf,look_negative_minus_neutral_signed_logbf,look_negative_minus_neutral_p_gt0,look_negative_minus_neutral_p_lt0,look_negative_minus_neutral_p_rope,regulate_negative_minus_look_negative_n,regulate_negative_minus_look_negative_mean,regulate_negative_minus_look_negative_sd,regulate_negative_minus_look_negative_t,regulate_negative_minus_look_negative_2logbf,regulate_negative_minus_look_negative_signed_2logbf,regulate_negative_minus_look_negative_signed_logbf,regulate_negative_minus_look_negative_p_gt0,regulate_negative_minus_look_negative_p_lt0,regulate_negative_minus_look_negative_p_rope,look_neutral_base_n,look_neutral_base_mean,look_neutral_base_sd,look_neutral_base_t,look_neutral_base_2logbf,look_neutral_base_signed_2logbf,look_neutral_base_signed_logbf,look_neutral_base_p_gt0,look_neutral_base_p_lt0,look_neutral_base_p_rope,look_negative_base_n,look_negative_base_mean,look_negative_base_sd,look_negative_base_t,look_negative_base_2logbf,look_negative_base_signed_2logbf,look_negative_base_signed_logbf,look_negative_base_p_gt0,look_negative_base_p_lt0,look_negative_base_p_rope,regulate_negative_base_n,regulate_negative_base_mean,regulate_negative_base_sd,regulate_negative_base_t,regulate_negative_base_2logbf,regulate_negative_base_signed_2logbf,regulate_negative_base_signed_logbf,regulate_negative_base_p_gt0,regulate_negative_base_p_lt0,regulate_negative_base_p_rope
39,non_modifiable_emotion,9,190,190,40.1210526315789,58.6736842105263,50.7947368421053,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,176,0.083920499085922,0.150977127181636,7.37417151546441,41.7393107744249,41.7393107744249,20.8696553872125,0.999999999999917,8.2685089640313e-14,0.00143830178596991,176,-0.00828082938255293,0.158595689870469,-0.692689795978935,-4.47868369792048,-4.47868369792048,-2.23934184896024,0.244252122045947,0.755747877954053,0.999757765963339,176,0.0984758815951309,0.300820348295026,4.34289172260644,12.6908588906516,12.6908588906516,6.34542944532579,0.999992969027561,7.03097243861921e-06,0.0162649372637626,176,0.182396380681053,0.306404781274412,7.89727047106493,47.6569709278317,47.6569709278317,23.8284854639159,0.999999999999999,1.42538658578738e-15,4.95080828453496e-09,176,0.1741155512985,0.325791529672309,7.09012851750745,38.6159036693934,38.6159036693934,19.3079518346967,0.99999999999933,6.69937564872847e-13,2.16226803804607e-07,176,0.083920499085922,0.150977127181636,7.37417151546441,41.7393107744249,41.7393107744249,20.8696553872125,0.999999999999917,8.2685089640313e-14,0.00143830178596991,176,-0.00828082938255293,0.158595689870469,-0.692689795978935,-4.47868369792048,-4.47868369792048,-2.23934184896024,0.244252122045947,0.755747877954053,0.999757765963339,176,0.0984758815951309,0.300820348295026,4.34289172260644,12.6908588906516,12.6908588906516,6.34542944532579,0.999992969027561,7.03097243861921e-06,0.0162649372637626,176,0.182396380681053,0.306404781274412,7.89727047106493,47.6569709278317,47.6569709278317,23.8284854639159,0.999999999999999,1.42538658578738e-15,4.95080828453496e-09,176,0.1741155512985,0.325791529672309,7.09012851750745,38.6159036693934,38.6159036693934,19.3079518346967,0.99999999999933,6.69937564872847e-13,2.16226803804607e-07
40,non_modifiable_emotion,10,135,135,37.9259259259259,87.3333333333333,48.4962962962963,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,176,0.163945383849793,0.346066978613773,6.28485649244678,30.152316220014,30.152316220014,15.076158110007,0.999999999835922,1.64078341071585e-10,6.26650842278675e-06,176,-0.000931719041410644,0.320432850326854,-0.0385748523253671,-4.94875810388206,-4.94875810388206,-2.47437905194103,0.48461467615139,0.51538532384861,0.961411892223054,176,0.0564383836168328,0.600031170019836,1.24783478981592,-3.42460197709574,3.42460197709574,1.71230098854787,0.893954217322585,0.106045782677415,0.434098198068478,176,0.220383767466625,0.639686345406876,4.57055412747207,14.4871203224678,14.4871203224678,7.24356016123392,0.999997567818714,2.43218128633e-06,0.000204959694927799,176,0.219452048425215,0.652640093912694,4.46089727486897,13.6127752457006,13.6127752457006,6.80638762285029,0.9999959191396,4.08086039979954e-06,0.000286009718779815,176,0.163945383849793,0.346066978613773,6.28485649244678,30.152316220014,30.152316220014,15.076158110007,0.999999999835922,1.64078341071585e-10,6.26650842278675e-06,176,-0.000931719041410644,0.320432850326854,-0.0385748523253671,-4.94875810388206,-4.94875810388206,-2.47437905194103,0.48461467615139,0.51538532384861,0.961411892223054,176,0.0564383836168328,0.600031170019836,1.24783478981592,-3.42460197709574,3.42460197709574,1.71230098854787,0.893954217322585,0.106045782677415,0.434098198068478,176,0.220383767466625,0.639686345406876,4.57055412747207,14.4871203224678,14.4871203224678,7.24356016123392,0.999997567818714,2.43218128633e-06,0.000204959694927799,176,0.219452048425215,0.652640093912694,4.46089727486897,13.6127752457006,13.6127752457006,6.80638762285029,0.9999959191396,4.08086039979954e-06,0.000286009718779815
41,non_modifiable_emotion,11,356,347,65.1910112359551,76.1207865168539,44.6404494382023,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,176,0.140324314770628,0.20296749070066,9.1719732938766,62.825877807451,62.825877807451,31.4129389037255,1,2.32219043307637e-20,1.77569066262968e-09,176,-0.00347181472886248,0.16876537946392,-0.272916325228375,-4.87694123285444,-4.87694123285444,-2.43847061642722,0.392458768509308,0.607541231490692,0.999859527895089,176,0.20983865422913,0.355230050661193,7.83668027291898,46.9612253329864,46.9612253329864,23.4806126664932,0.999999999999998,2.31307003459704e-15,1.19086204785556e-09,176,0.350162968999758,0.365060235571561,12.7251239163943,100,100,50,1,2.14397004011852e-37,5.27213074668476e-28,176,0.346691154270896,0.374505906414596,12.2811892379486,100,100,50,1,5.71527712247395e-35,3.88513137428552e-26,176,0.140324314770628,0.20296749070066,9.1719732938766,62.825877807451,62.825877807451,31.4129389037255,1,2.32219043307637e-20,1.77569066262968e-09,176,-0.00347181472886248,0.16876537946392,-0.272916325228375,-4.87694123285444,-4.87694123285444,-2.43847061642722,0.392458768509308,0.607541231490692,0.999859527895089,176,0.20983865422913,0.355230050661193,7.83668027291898,46.9612253329864,46.9612253329864,23.4806126664932,0.999999999999998,2.31307003459704e-15,1.19086204785556e-09,176,0.350162968999758,0.365060235571561,12.7251239163943,100,100,50,1,2.14397004011852e-37,5.27213074668476e-28,176,0.346691154270896,0.374505906414596,12.2811892379486,100,100,50,1,5.71527712247395e-35,3.88513137428552e-26
42,non_modifiable_emotion,12,514,514,39.4027237354086,33.6070038910506,47.2607003891051,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,176,0.140025120050292,0.191291388607208,9.71106515170732,69.4938358938054,69.4938358938054,34.7469179469027,1,1.35247717297766e-22,2.14011878521301e-10,176,-0.00603601431024009,0.170521421562388,-0.469599526273193,-4.7333467865014,-4.7333467865014,-2.3666733932507,0.319320581600385,0.680679418399615,0.999680816593133,176,-0.0602259408638856,0.341277993400784,-2.3411629504873,0.36213095668027,-0.36213095668027,-0.181065478340135,0.00961188736745579,0.990388112632544,0.345485459689312,176,0.0797991791864068,0.357320600048178,2.96276157494379,3.48165652811411,3.48165652811411,1.74082826405705,0.998475536835002,0.0015244631649983,0.134281274750864,176,0.0737631648761667,0.349757740612761,2.7978765052034,2.58860329720872,2.58860329720872,1.29430164860436,0.997428011193198,0.00257198880680225,0.183699892328263,176,0.140025120050292,0.191291388607208,9.71106515170732,69.4938358938054,69.4938358938054,34.7469179469027,1,1.35247717297766e-22,2.14011878521301e-10,176,-0.00603601431024009,0.170521421562388,-0.469599526273193,-4.7333467865014,-4.7333467865014,-2.3666733932507,0.319320581600385,0.680679418399615,0.999680816593133,176,-0.0602259408638856,0.341277993400784,-2.3411629504873,0.36213095668027,-0.36213095668027,-0.181065478340135,0.00961188736745579,0.990388112632544,0.345485459689312,176,0.0797991791864068,0.357320600048178,2.96276157494379,3.48165652811411,3.48165652811411,1.74082826405705,0.998475536835002,0.0015244631649983,0.134281274750864,176,0.0737631648761667,0.349757740612761,2.7978765052034,2.58860329720872,2.58860329720872,1.29430164860436,0.997428011193198,0.00257198880680225,0.183699892328263
43,non_modifiable_emotion,13,37,37,44.0540540540541,79.1891891891892,48.2972972972973,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,176,0.0761958822088045,0.227230751162632,4.44857310137308,13.5155663877501,13.5155663877501,6.75778319387505,0.999995677868514,4.32213148611514e-06,0.0630821445845393,176,-0.0169218018435105,0.206279419241563,-1.08829601514334,-3.78856516425394,-3.78856516425394,-1.89428258212697,0.138232224571336,0.861767775428664,0.983296782018732,176,0.147084135670322,0.384407529499838,5.0761013059958,18.7300314018627,18.7300314018627,9.36501570093133,0.99999980737103,1.92628970142745e-07,0.000403294277570734,176,0.223280017879126,0.395078674807974,7.49760581584255,43.1170027037312,43.1170027037312,21.5585013518656,0.999999999999967,3.24970014707957e-14,2.96647929560528e-09,176,0.206358216035616,0.409030416852301,6.69302571935013,34.3661591024015,34.3661591024015,17.1830795512007,0.99999999998907,1.09301349913408e-11,1.97527815210853e-07,176,0.0761958822088045,0.227230751162632,4.44857310137308,13.5155663877501,13.5155663877501,6.75778319387505,0.999995677868514,4.32213148611514e-06,0.0630821445845393,176,-0.0169218018435105,0.206279419241563,-1.08829601514334,-3.78856516425394,-3.78856516425394,-1.89428258212697,0.138232224571336,0.861767775428664,0.983296782018732,176,0.147084135670322,0.384407529499838,5.0761013059958,18.7300314018627,18.7300314018627,9.36501570093133,0.99999980737103,1.92628970142745e-07,0.000403294277570734,176,0.223280017879126,0.395078674807974,7.49760581584255,43.1170027037312,43.1170027037312,21.5585013518656,0.999999999999967,3.24970014707957e-14,2.96647929560528e-09,176,0.206358216035616,0.409030416852301,6.69302571935013,34.3661591024015,34.3661591024015,17.1830795512007,0.99999999998907,1.09301349913408e-11,1.97527815210853e-07
44,non_modifiable_emotion,14,24,24,37.4583333333333,67.125,44.3333333333333,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,176,0.0646764955199994,0.236134244993649,3.633656243307,7.58353478722342,7.58353478722342,3.79176739361171,0.999860283448575,0.000139716551424787,0.204812087226431,176,0.00259165590308854,0.205745687309228,0.167110189840054,-4.92274371772209,4.92274371772209,2.46137185886105,0.566358325787212,0.433641674212788,0.998533738045568,176,-0.00886282879621997,0.357753620090578,-0.328658339678313,-4.84395946603494,-4.84395946603494,-2.42197973301747,0.371206973311066,0.628793026688934,0.921905012727716,176,0.0558136667237794,0.33962782520171,2.18018639181616,-0.33409257415097,0.33409257415097,0.167046287075485,0.98537817604379,0.0146218239562095,0.410157943436605,176,0.0584053226268679,0.362711547067378,2.13622689963043,-0.516055413802473,0.516055413802473,0.258027706901236,0.983669538053872,0.0163304619461285,0.379220519847727,176,0.0646764955199994,0.236134244993649,3.633656243307,7.58353478722342,7.58353478722342,3.79176739361171,0.999860283448575,0.000139716551424787,0.204812087226431,176,0.00259165590308854,0.205745687309228,0.167110189840054,-4.92274371772209,4.92274371772209,2.46137185886105,0.566358325787212,0.433641674212788,0.998533738045568,176,-0.00886282879621997,0.357753620090578,-0.328658339678313,-4.84395946603494,-4.84395946603494,-2.42197973301747,0.371206973311066,0.628793026688934,0.921905012727716,176,0.0558136667237794,0.33962782520171,2.18018639181616,-0.33409257415097,0.33409257415097,0.167046287075485,0.98537817604379,0.0146218239562095,0.410157943436605,176,0.0584053226268679,0.362711547067378,2.13622689963043,-0.516055413802473,0.516055413802473,0.258027706901236,0.983669538053872,0.0163304619461285,0.379220519847727
45,non_modifiable_emotion,15,91,91,34.4835164835165,47.8791208791209,42.6923076923077,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,176,0.0793486699702961,0.187182582929525,5.62380883491274,23.696102087861,23.696102087861,11.8480510439305,0.999999990660382,9.339617693799e-09,0.0187592550129028,176,-0.0120275455283404,0.193384494569515,-0.82510970189666,-4.28154178780182,-4.28154178780182,-2.14077089390091,0.204654656057132,0.795345343942868,0.995395491851919,176,0.16419391432637,0.33045836169552,6.5916880285461,33.304834578399,33.304834578399,16.6524172891995,0.999999999978257,2.17426812331425e-11,2.27645446635488e-06,176,0.243542584296666,0.35137866344522,9.19508731310851,63.109114284124,63.109114284124,31.554557142062,1,1.87345088565358e-20,1.36272482195784e-13,176,0.231515038768326,0.380236084077829,8.07759756711519,49.7426410094773,49.7426410094773,24.8713205047387,1,3.3027587455404e-16,1.20150123197947e-10,176,0.0793486699702961,0.187182582929525,5.62380883491274,23.696102087861,23.696102087861,11.8480510439305,0.999999990660382,9.339617693799e-09,0.0187592550129028,176,-0.0120275455283404,0.193384494569515,-0.82510970189666,-4.28154178780182,-4.28154178780182,-2.14077089390091,0.204654656057132,0.795345343942868,0.995395491851919,176,0.16419391432637,0.33045836169552,6.5916880285461,33.304834578399,33.304834578399,16.6524172891995,0.999999999978257,2.17426812331425e-11,2.27645446635488e-06,176,0.243542584296666,0.35137866344522,9.19508731310851,63.109114284124,63.109114284124,31.554557142062,1,1.87345088565358e-20,1.36272482195784e-13,176,0.231515038768326,0.380236084077829,8.07759756711519,49.7426410094773,49.7426410094773,24.8713205047387,1,3.3027587455404e-16,1.20150123197947e-10
46,non_modifiable_emotion,16,4725,4725,37.9066666666667,53.3892063492064,29.6249735449736,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,176,0.0920699141152613,0.0971589174040388,12.5716246232227,100,100,50,1,1.51222115630074e-36,4.61215150262195e-09,176,-0.00111451100069801,0.0829290242440896,-0.178292936531315,-4.91894334546605,-4.91894334546605,-2.45947167273303,0.4292464628869,0.570753537113101,0.999999999999997,176,0.16761836415914,0.180098093074964,12.3472095100446,100,100,50,1,2.52152318015093e-35,2.27590797662764e-18,176,0.259688278274401,0.197860152432074,17.4120674810513,100,100,50,1,3.34131921952258e-68,3.36452327894497e-45,176,0.258573767273703,0.199106038548912,17.2288529855889,100,100,50,1,8.06592695090842e-67,3.28710978194099e-44,176,0.0920699141152613,0.0971589174040388,12.5716246232227,100,100,50,1,1.51222115630074e-36,4.61215150262195e-09,176,-0.00111451100069801,0.0829290242440896,-0.178292936531315,-4.91894334546605,-4.91894334546605,-2.45947167273303,0.4292464628869,0.570753537113101,0.999999999999997,176,0.16761836415914,0.180098093074964,12.3472095100446,100,100,50,1,2.52152318015093e-35,2.27590797662764e-18,176,0.259688278274401,0.197860152432074,17.4120674810513,100,100,50,1,3.34131921952258e-68,3.36452327894497e-45,176,0.258573767273703,0.199106038548912,17.2288529855889,100,100,50,1,8.06592695090842e-67,3.28710978194099e-44
47,non_modifiable_emotion,17,237,231,65.8059071729958,26.2025316455696,37.1561181434599,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,176,0.16265970354634,0.19458942446456,11.0896305214553,87.0119012884642,87.0119012884642,43.5059506442321,1,7.04341928403744e-29,7.90572820331968e-15,176,0.00932263460693199,0.16632032373336,0.743617625428518,-4.4069093551298,4.4069093551298,2.2034546775649,0.771446081451211,0.228553918548789,0.999410850167306,176,0.121082426897413,0.355254378658886,4.52166112902392,14.0951913506621,14.0951913506621,7.04759567533104,0.999996932188554,3.06781144630679e-06,0.0039715600593224,176,0.283742130443753,0.390257629026179,9.64558910734199,68.6774209709497,68.6774209709497,34.3387104854748,1,2.56578477073838e-22,9.64095268379961e-16,176,0.293064765050685,0.404857185922392,9.60324676201355,68.1503722855876,68.1503722855876,34.0751861427938,1,3.87325041405285e-22,8.27257997231316e-16,176,0.16265970354634,0.19458942446456,11.0896305214553,87.0119012884642,87.0119012884642,43.5059506442321,1,7.04341928403744e-29,7.90572820331968e-15,176,0.00932263460693199,0.16632032373336,0.743617625428518,-4.4069093551298,4.4069093551298,2.2034546775649,0.771446081451211,0.228553918548789,0.999410850167306,176,0.121082426897413,0.355254378658886,4.52166112902392,14.0951913506621,14.0951913506621,7.04759567533104,0.999996932188554,3.06781144630679e-06,0.0039715600593224,176,0.283742130443753,0.390257629026179,9.64558910734199,68.6774209709497,68.6774209709497,34.3387104854748,1,2.56578477073838e-22,9.64095268379961e-16,176,0.293064765050685,0.404857185922392,9.60324676201355,68.1503722855876,68.1503722855876,34.0751861427938,1,3.87325041405285e-22,8.27257997231316e-16
48,non_modifiable_emotion,18,1561,1561,19.6816143497758,23.4766175528507,27.9429852658552,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,176,0.212521711173482,0.246677510994321,11.4295749608556,91.4054673964442,91.4054673964442,45.7027336982221,1,1.48780876832655e-30,1.1600151865923e-18,176,-0.00414227240539494,0.172853193688754,-0.317919803619613,-4.85078812483149,-4.85078812483149,-2.42539406241575,0.375272885118128,0.624727114881872,0.999767654527254,176,1.23865689315312,0.581078992216208,28.2795297273296,100,100,50,1,3.08561900863946e-176,1.75473456357773e-162,176,1.4511786043266,0.643785487098259,29.9044637122015,100,100,50,1,8.60830090518375e-197,1.2621251294776e-183,176,1.44703633192121,0.628633668782169,30.5378270959767,100,100,50,1,4.10221902169763e-205,2.40314786998445e-191,176,0.212521711173482,0.246677510994321,11.4295749608556,91.4054673964442,91.4054673964442,45.7027336982221,1,1.48780876832655e-30,1.1600151865923e-18,176,-0.00414227240539494,0.172853193688754,-0.317919803619613,-4.85078812483149,-4.85078812483149,-2.42539406241575,0.375272885118128,0.624727114881872,0.999767654527254,176,1.23865689315312,0.581078992216208,28.2795297273296,100,100,50,1,3.08561900863946e-176,1.75473456357773e-162,176,1.4511786043266,0.643785487098259,29.9044637122015,100,100,50,1,8.60830090518375e-197,1.2621251294776e-183,176,1.44703633192121,0.628633668782169,30.5378270959767,100,100,50,1,4.10221902169763e-205,2.40314786998445e-191
49,non_modifiable_emotion,19,1229,1226,58.2880390561432,23.9576891781937,28.0358014646054,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,176,0.20459289306297,0.205003717749099,13.2399132759857,100,100,50,1,2.58041930239699e-40,7.30038935316513e-24,176,-0.00841691377562874,0.162403076717915,-0.687566897147451,-4.48562338419224,-4.48562338419224,-2.24281169209612,0.24586278003377,0.75413721996623,0.999658280052355,176,1.01343542664401,0.499582948390685,26.9119278010537,100,100,50,1,7.96296771621989e-160,1.14445848211124e-144,176,1.21802831970698,0.538105362267229,30.0293823757803,100,100,50,1,2.02936867909948e-198,1.18029068821021e-182,176,1.20961140593135,0.520847538371445,30.8099924070103,100,100,50,1,9.62765878547529e-209,4.90322113090587e-192,176,0.20459289306297,0.205003717749099,13.2399132759857,100,100,50,1,2.58041930239699e-40,7.30038935316513e-24,176,-0.00841691377562874,0.162403076717915,-0.687566897147451,-4.48562338419224,-4.48562338419224,-2.24281169209612,0.24586278003377,0.75413721996623,0.999658280052355,176,1.01343542664401,0.499582948390685,26.9119278010537,100,100,50,1,7.96296771621989e-160,1.14445848211124e-144,176,1.21802831970698,0.538105362267229,30.0293823757803,100,100,50,1,2.02936867909948e-198,1.18029068821021e-182,176,1.20961140593135,0.520847538371445,30.8099924070103,100,100,50,1,9.62765878547529e-209,4.90322113090587e-192
50,non_modifiable_emotion,20,17,17,28.4705882352941,62.4705882352941,37.8235294117647,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,176,0.0607253113951332,0.254833454596825,3.16132861745005,4.61838411132149,4.61838411132149,2.30919205566075,0.999214743963365,0.000785256036634938,0.288301259754175,176,-0.0119805436639279,0.251428269923101,-0.632147978107182,-4.55741933012456,-4.55741933012456,-2.27870966506228,0.263645093407064,0.736354906592936,0.977039089815,176,0.418986553142881,0.402288320817883,13.8171666147706,100,100,50,1,1.00409936167446e-43,2.29302594649657e-34,176,0.479711864538015,0.454656601156327,13.9975907804523,100,100,50,1,8.06223922535123e-45,2.2942220499698e-36,176,0.467731320874087,0.46719053103969,13.2818556111094,100,100,50,1,1.47496103608295e-40,9.31903271732285e-33,176,0.0607253113951332,0.254833454596825,3.16132861745005,4.61838411132149,4.61838411132149,2.30919205566075,0.999214743963365,0.000785256036634938,0.288301259754175,176,-0.0119805436639279,0.251428269923101,-0.632147978107182,-4.55741933012456,-4.55741933012456,-2.27870966506228,0.263645093407064,0.736354906592936,0.977039089815,176,0.418986553142881,0.402288320817883,13.8171666147706,100,100,50,1,1.00409936167446e-43,2.29302594649657e-34,176,0.479711864538015,0.454656601156327,13.9975907804523,100,100,50,1,8.06223922535123e-45,2.2942220499698e-36,176,0.467731320874087,0.46719053103969,13.2818556111094,100,100,50,1,1.47496103608295e-40,9.31903271732285e-33
51,non_modifiable_emotion,21,536,536,40.4458955223881,85.9888059701493,26.2276119402985,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,176,0.161603726164051,0.381130525815063,5.62514821675105,23.7086893252155,23.7086893252155,11.8543446626077,0.999999990732562,9.26743802268955e-09,5.12209773876488e-05,176,0.00209182036771048,0.370554851485969,0.074890756504173,-4.94470323654457,4.94470323654457,2.47235161827228,0.529849184427342,0.470150815572658,0.925752909578791,176,0.293468626015948,0.580895529345908,6.70224004878812,34.4631432215629,34.4631432215629,17.2315716107814,0.999999999989738,1.02624246704917e-11,1.34625206662391e-08,176,0.455072352179999,0.592531498330684,10.1888540872351,75.4996059855399,75.4996059855399,37.7498029927699,1,1.11184903541218e-24,5.98492815116696e-20,176,0.457164172547709,0.63114056863929,9.60953615263867,68.2286123541243,68.2286123541243,34.1143061770621,1,3.64382689375728e-22,5.71518491294078e-18,176,0.161603726164051,0.381130525815063,5.62514821675105,23.7086893252155,23.7086893252155,11.8543446626077,0.999999990732562,9.26743802268955e-09,5.12209773876488e-05,176,0.00209182036771048,0.370554851485969,0.074890756504173,-4.94470323654457,4.94470323654457,2.47235161827228,0.529849184427342,0.470150815572658,0.925752909578791,176,0.293468626015948,0.580895529345908,6.70224004878812,34.4631432215629,34.4631432215629,17.2315716107814,0.999999999989738,1.02624246704917e-11,1.34625206662391e-08,176,0.455072352179999,0.592531498330684,10.1888540872351,75.4996059855399,75.4996059855399,37.7498029927699,1,1.11184903541218e-24,5.98492815116696e-20,176,0.457164172547709,0.63114056863929,9.60953615263867,68.2286123541243,68.2286123541243,34.1143061770621,1,3.64382689375728e-22,5.71518491294078e-18
52,non_modifiable_emotion,22,31,31,29,83.3225806451613,26.9032258064516,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,176,0.0999033076866003,0.379323143177449,3.49403186039591,6.66945311477868,6.66945311477868,3.33472655738934,0.999762107882801,0.00023789211719924,0.0404640715271813,176,0.0142419529313446,0.368804843740276,0.512305789437372,-4.69213733392942,4.69213733392942,2.34606866696471,0.695781492979093,0.304218507020907,0.890406696427466,176,0.184536324510458,0.652913161722923,3.7495813193742,8.36587302754673,8.36587302754673,4.18293651377336,0.999911434973873,8.85650261275822e-05,0.00313103357935995,176,0.284439632197059,0.704303363534109,5.35780224459285,21.2383522072461,21.2383522072461,10.6191761036231,0.999999957879815,4.21201850982883e-08,5.02740053222e-06,176,0.298681585128403,0.734270567830419,5.39645625500976,21.5902154475985,21.5902154475985,10.7951077237992,0.999999966015013,3.39849868726468e-08,3.50992395308682e-06,176,0.0999033076866003,0.379323143177449,3.49403186039591,6.66945311477868,6.66945311477868,3.33472655738934,0.999762107882801,0.00023789211719924,0.0404640715271813,176,0.0142419529313446,0.368804843740276,0.512305789437372,-4.69213733392942,4.69213733392942,2.34606866696471,0.695781492979093,0.304218507020907,0.890406696427466,176,0.184536324510458,0.652913161722923,3.7495813193742,8.36587302754673,8.36587302754673,4.18293651377336,0.999911434973873,8.85650261275822e-05,0.00313103357935995,176,0.284439632197059,0.704303363534109,5.35780224459285,21.2383522072461,21.2383522072461,10.6191761036231,0.999999957879815,4.21201850982883e-08,5.02740053222e-06,176,0.298681585128403,0.734270567830419,5.39645625500976,21.5902154475985,21.5902154475985,10.7951077237992,0.999999966015013,3.39849868726468e-08,3.50992395308682e-06
