dataset,subject,roi_id,source_system,emotion_generation,reappraisal_effect,look_neu_base,look_neg_base,reg_neg_base,look_negative_minus_neutral,regulate_negative_minus_look_negative
AHAB,52,42,non_modifiable_emotion,0.51212707749863,-0.104378451144432,-0.320184087437446,0.191942990061185,0.0875645389167523,0.51212707749863,-0.104378451144432
AHAB,52,43,non_modifiable_emotion,0.210790959287535,0.100450422111395,0.301281165105064,0.5120721243926,0.612522546503995,0.210790959287535,0.100450422111395
AHAB,52,44,non_modifiable_emotion,0.204625160171418,-0.0225022522111734,0.0409217190754134,0.245546879246831,0.223044627035658,0.204625160171418,-0.0225022522111734
AHAB,52,45,non_modifiable_emotion,0.398377148276208,-0.495712885807094,-0.0387031179855982,0.35967403029061,-0.136038855516485,0.398377148276208,-0.495712885807094
AHAB,52,46,non_modifiable_emotion,0.153134962138011,-0.0798687521339731,0.237914356279468,0.391049318417479,0.311180566283506,0.153134962138011,-0.0798687521339731
AHAB,52,47,non_modifiable_emotion,0.164652668737498,-0.00532970954158829,0.0737415731494472,0.238394241886946,0.233064532345357,0.164652668737498,-0.00532970954158829
AHAB,52,48,non_modifiable_emotion,0.426186980493654,-0.0345846712923464,0.539039694948655,0.965226675442308,0.930642004149962,0.426186980493654,-0.0345846712923464
AHAB,52,49,non_modifiable_emotion,0.598396722346457,0.0370710952088799,0.422648740191693,1.02104546253815,1.05811655774703,0.598396722346457,0.0370710952088799
AHAB,52,50,non_modifiable_emotion,0.499984803554766,-0.261245915118386,0.13881687809001,0.638801681644776,0.377555766526391,0.499984803554766,-0.261245915118386
AHAB,52,51,non_modifiable_emotion,0.414858423317189,-0.171035645166699,0.11914179255274,0.534000215869929,0.36296457070323,0.414858423317189,-0.171035645166699
AHAB,52,52,non_modifiable_emotion,0.80918109104518,-0.58342430629437,0.540082796026141,1.34926388707132,0.765839580776951,0.80918109104518,-0.58342430629437
AHAB,52,53,non_modifiable_emotion,-0.0455815023415836,0.0321285408136587,0.056820465112922,0.0112389627713383,0.0433675035849971,-0.0455815023415836,0.0321285408136587
AHAB,52,54,modifiable_emotion,0.191633130016536,-0.137192105327003,0.756551670240191,0.948184800256727,0.810992694929724,0.191633130016536,-0.137192105327003
AHAB,52,55,modifiable_emotion,0.160045781821916,-0.301195829993848,0.718592944921869,0.878638726743785,0.577442896749937,0.160045781821916,-0.301195829993848
AHAB,52,56,modifiable_emotion,0.195493476409098,-0.137163979501327,0.33199069573031,0.527484172139408,0.390320192638081,0.195493476409098,-0.137163979501327
AHAB,52,57,modifiable_emotion,0.284381951003258,-0.0889214390512857,0.971059426490035,1.25544137749329,1.16651993844201,0.284381951003258,-0.0889214390512857
AHAB,52,58,modifiable_emotion,0.329820900042885,-0.193342269476403,0.632574419184719,0.962395319227604,0.769053049751201,0.329820900042885,-0.193342269476403
AHAB,52,59,modifiable_emotion,0.321393598105535,-0.154662012527976,-0.383309318931629,-0.0619157208260936,-0.216577733354069,0.321393598105535,-0.154662012527976
AHAB,52,60,modifiable_emotion,0.212874173317687,-0.199654826021288,-0.0188805894140387,0.193993583903648,-0.00566124211763963,0.212874173317687,-0.199654826021288
AHAB,52,61,modifiable_emotion,-0.0658479581208667,0.0620407616253942,0.0807002965913853,0.0148523384705186,0.0768931000959128,-0.0658479581208667,0.0620407616253942
AHAB,53,1,reappraisal_only,0.293086558858587,0.251264702507134,0.162983506622193,0.45607006548078,0.707334767987914,0.293086558858587,0.251264702507134
AHAB,53,2,reappraisal_only,0.10990019980789,0.146268199228746,-0.015576063521785,0.0943241362861052,0.240592335514851,0.10990019980789,0.146268199228746
AHAB,53,3,reappraisal_only,-0.031463909882185,0.034745499029041,-0.109552492142719,-0.141016402024904,-0.106270902995863,-0.031463909882185,0.034745499029041
AHAB,53,4,reappraisal_only,-0.0874782304077819,0.0505016632704361,-0.159728060135392,-0.247206290543174,-0.196704627272738,-0.0874782304077819,0.0505016632704361
AHAB,53,5,reappraisal_only,0.0830406950250187,0.194589640403612,0.463961970378253,0.547002665403272,0.741592305806884,0.0830406950250187,0.194589640403612
AHAB,53,6,reappraisal_only,-0.0906053642318689,0.105913761081051,0.117560372406029,0.0269550081741597,0.132868769255211,-0.0906053642318689,0.105913761081051
AHAB,53,7,reappraisal_only,-0.0616303796400175,0.310923148200593,0.101704188450381,0.0400738088103632,0.350996957010956,-0.0616303796400175,0.310923148200593
AHAB,53,8,reappraisal_only,0.108419477757574,0.246282571063123,0.0126663806043904,0.121085858361965,0.367368429425088,0.108419477757574,0.246282571063123
AHAB,53,9,reappraisal_only,0.0637352183868643,-0.196235662361141,-0.170923771691741,-0.107188553304877,-0.303424215666018,0.0637352183868643,-0.196235662361141
AHAB,53,10,reappraisal_only,0.458084728272462,0.00132327310910279,-0.310357590967959,0.147727137304504,0.149050410413607,0.458084728272462,0.00132327310910279
AHAB,53,11,reappraisal_only,-0.111841103660741,0.179500007296779,0.0795838573614934,-0.0322572462992477,0.147242760997532,-0.111841103660741,0.179500007296779
AHAB,53,12,reappraisal_only,0.111516768682923,-0.123870640557434,0.219244811087847,0.33076157977077,0.206890939213336,0.111516768682923,-0.123870640557434
AHAB,53,13,reappraisal_only,-0.192859277982331,-0.0324335473007523,0.148729051496567,-0.0441302264857638,-0.0765637737865161,-0.192859277982331,-0.0324335473007523
AHAB,53,14,reappraisal_only,0.117921934484138,0.0600030824904502,-0.191043787199512,-0.0731218527153742,-0.013118770224924,0.117921934484138,0.0600030824904502
AHAB,53,15,reappraisal_only,0.220147070179625,-0.0469350925669438,0.473352007022718,0.693499077202343,0.6465639846354,0.220147070179625,-0.0469350925669438
AHAB,53,16,reappraisal_only,-0.0471492104396155,0.070614552403438,-0.172482743969239,-0.219631954408854,-0.149017402005416,-0.0471492104396155,0.070614552403438
AHAB,53,17,common_appraisal,0.307791780942879,0.152291372969019,0.0170202372121816,0.324812018155061,0.47710339112408,0.307791780942879,0.152291372969019
AHAB,53,18,common_appraisal,0.451874344507949,0.229713497700402,0.0797360012178954,0.531610345725845,0.761323843426246,0.451874344507949,0.229713497700402
AHAB,53,19,common_appraisal,0.572219886120613,0.278827336999125,0.0483158660374758,0.620535752158089,0.899363089157213,0.572219886120613,0.278827336999125
AHAB,53,20,common_appraisal,0.0826629791314234,0.301637714014754,-2.7418951080604e-05,0.0826355601803428,0.384273274195097,0.0826629791314234,0.301637714014754
AHAB,53,21,common_appraisal,0.361668706154213,0.572667047507001,-0.695226649493118,-0.333557943338906,0.239109104168095,0.361668706154213,0.572667047507001
AHAB,53,22,common_appraisal,0.487096287492062,0.126588715690753,-0.103206122969659,0.383890164522403,0.510478880213156,0.487096287492062,0.126588715690753
AHAB,53,23,common_appraisal,0.131323348832829,-0.0341984741651359,-0.195617133926789,-0.0642937850939591,-0.098492259259095,0.131323348832829,-0.0341984741651359
AHAB,53,24,common_appraisal,0.168093851378668,0.380904230076114,0.276572941716462,0.444666793095131,0.825571023171244,0.168093851378668,0.380904230076114
AHAB,53,25,common_appraisal,0.371599040658432,-0.128571659805911,-0.858593722914948,-0.486994682256516,-0.615566342062427,0.371599040658432,-0.128571659805911
AHAB,53,26,common_appraisal,0.164474856503726,0.0879325130124941,0.230542743366001,0.395017599869727,0.482950112882221,0.164474856503726,0.0879325130124941
AHAB,53,27,common_appraisal,0.14546715416131,0.0851624842276713,0.50353346782338,0.64900062198469,0.734163106212362,0.14546715416131,0.0851624842276713
AHAB,53,28,common_appraisal,0.562149749222127,-0.0986046889288859,-0.880882452834736,-0.318732703612609,-0.417337392541495,0.562149749222127,-0.0986046889288859
AHAB,53,29,common_appraisal,0.00355274358555077,0.0999510072507575,0.195531774968108,0.199084518553659,0.299035525804416,0.00355274358555077,0.0999510072507575
AHAB,53,30,common_appraisal,0.254741271879972,0.0265833892106838,0.479275181883052,0.734016453763024,0.760599842973708,0.254741271879972,0.0265833892106838
AHAB,53,31,non_modifiable_emotion,0.176263333276083,0.0918883948463205,-0.0860644501048825,0.0901988831712001,0.182087278017521,0.176263333276083,0.0918883948463205
AHAB,53,32,non_modifiable_emotion,0.133391098346972,0.0818080746051807,0.106677835613631,0.240068933960603,0.321877008565784,0.133391098346972,0.0818080746051807
AHAB,53,33,non_modifiable_emotion,0.121740889611172,0.0272714170510071,-0.0969613511722887,0.0247795384388831,0.0520509554898902,0.121740889611172,0.0272714170510071
AHAB,53,34,non_modifiable_emotion,0.341411747016776,0.118094837891256,0.216763677936227,0.558175424953003,0.67627026284426,0.341411747016776,0.118094837891256
AHAB,53,35,non_modifiable_emotion,0.321042662882622,0.0344020391724283,0.00524865270539698,0.326291315588019,0.360693354760447,0.321042662882622,0.0344020391724283
AHAB,53,36,non_modifiable_emotion,-0.125570276234713,0.246525582262418,-0.168896754686203,-0.294467030920916,-0.0479414486584978,-0.125570276234713,0.246525582262418
AHAB,53,37,non_modifiable_emotion,0.143070043084304,0.0515009633476392,0.499547770590177,0.642617813674481,0.69411877702212,0.143070043084304,0.0515009633476392
AHAB,53,38,non_modifiable_emotion,0.290009614270748,0.0245057394143463,0.191749050852931,0.48175866512368,0.506264404538026,0.290009614270748,0.0245057394143463
AHAB,53,39,non_modifiable_emotion,0.0487942721654882,-0.00536975445850801,-0.300597372318091,-0.251803100152603,-0.257172854611111,0.0487942721654882,-0.00536975445850801
AHAB,53,40,non_modifiable_emotion,0.529734104393154,-0.219230929810416,0.0723057501112904,0.602039854504444,0.382808924694028,0.529734104393154,-0.219230929810416
AHAB,53,41,non_modifiable_emotion,0.164138186265384,-0.0406548242528872,0.169154869149619,0.333293055415003,0.292638231162116,0.164138186265384,-0.0406548242528872
AHAB,53,42,non_modifiable_emotion,0.370028590317249,0.106775326834544,-0.568203284681602,-0.198174694364352,-0.0913993675298087,0.370028590317249,0.106775326834544
AHAB,53,43,non_modifiable_emotion,0.196206452501183,0.0226578079164028,0.210586424086344,0.406792876587526,0.429450684503929,0.196206452501183,0.0226578079164028
AHAB,53,44,non_modifiable_emotion,-0.226251449998623,0.0768172648192073,-0.0174016894501013,-0.243653139448725,-0.166835874629517,-0.226251449998623,0.0768172648192073
AHAB,53,45,non_modifiable_emotion,0.125460728264163,-0.00531046354252804,-0.0100140003084492,0.115446727955714,0.110136264413186,0.125460728264163,-0.00531046354252804
AHAB,53,46,non_modifiable_emotion,0.141352783015196,0.0193076121257606,0.124601946473515,0.265954729488711,0.285262341614472,0.141352783015196,0.0193076121257606
AHAB,53,47,non_modifiable_emotion,0.241313681288651,-0.0177551906563954,-0.451742001018967,-0.210428319730316,-0.228183510386712,0.241313681288651,-0.0177551906563954
AHAB,53,48,non_modifiable_emotion,0.364902724123839,-0.0358945986197162,0.628429722276799,0.993332446400638,0.957437847780922,0.364902724123839,-0.0358945986197162
AHAB,53,49,non_modifiable_emotion,0.464161640193446,-0.0217502171448445,0.378135660541479,0.842297300734925,0.82054708359008,0.464161640193446,-0.0217502171448445
AHAB,53,50,non_modifiable_emotion,0.0939113877384978,0.000914587365353809,0.105324761339409,0.199236149077906,0.20015073644326,0.0939113877384978,0.000914587365353809
AHAB,53,51,non_modifiable_emotion,0.0735171197324126,-0.070183771874177,0.0443652721604944,0.117882391892907,0.04769862001873,0.0735171197324126,-0.070183771874177
AHAB,53,52,non_modifiable_emotion,0.104737903802626,0.184560776718201,0.588477326977638,0.693215230780263,0.877776007498464,0.104737903802626,0.184560776718201
AHAB,53,53,non_modifiable_emotion,-0.0540641021263944,0.206695019423401,0.213132798839197,0.159068696712803,0.365763716136203,-0.0540641021263944,0.206695019423401
AHAB,53,54,modifiable_emotion,0.358789711352772,-0.108312137591612,0.62916176342158,0.987951474774352,0.87963933718274,0.358789711352772,-0.108312137591612
AHAB,53,55,modifiable_emotion,0.0737055351562572,0.0668769711346337,0.377571086201704,0.451276621357961,0.518153592492595,0.0737055351562572,0.0668769711346337
AHAB,53,56,modifiable_emotion,-0.00362364259232861,0.065925187038987,0.334369285060662,0.330745642468333,0.39667082950732,-0.00362364259232861,0.065925187038987
AHAB,53,57,modifiable_emotion,0.575692351139322,-0.172490333569374,0.558707966255328,1.13440031739465,0.961909983825276,0.575692351139322,-0.172490333569374
AHAB,53,58,modifiable_emotion,0.194836216677143,0.0018207969506515,0.321683519521428,0.516519736198571,0.518340533149222,0.194836216677143,0.0018207969506515
AHAB,53,59,modifiable_emotion,0.239117921657965,0.0139629290632667,-0.724353666246777,-0.485235744588812,-0.471272815525545,0.239117921657965,0.0139629290632667
AHAB,53,60,modifiable_emotion,0.253923840107746,-0.188317598061985,-0.618925262242556,-0.36500142213481,-0.553319020196796,0.253923840107746,-0.188317598061985
AHAB,53,61,modifiable_emotion,0.226751260279343,-0.324682177632712,-0.348959253146313,-0.12220799286697,-0.446890170499682,0.226751260279343,-0.324682177632712
AHAB,54,1,reappraisal_only,0.447101230373857,0.00462391627260554,-0.772186256284641,-0.325085025910785,-0.320461109638179,0.447101230373857,0.00462391627260554
AHAB,54,2,reappraisal_only,0.396483480991867,0.348328229906002,-0.353627256766308,0.0428562242255588,0.39118445413156,0.396483480991867,0.348328229906002
AHAB,54,3,reappraisal_only,0.0883241104657545,-0.0868646931746204,0.161680111725281,0.250004222191035,0.163139529016415,0.0883241104657545,-0.0868646931746204
AHAB,54,4,reappraisal_only,-0.120723892799668,0.116829294297595,0.304085798715805,0.183361905916137,0.300191200213732,-0.120723892799668,0.116829294297595
AHAB,54,5,reappraisal_only,0.0484362460801081,0.120712569180414,-0.228689697062414,-0.180253450982306,-0.0595408818018926,0.0484362460801081,0.120712569180414
AHAB,54,6,reappraisal_only,-0.263179426874503,0.145271816097801,0.0703293269909778,-0.192850099883525,-0.0475782837857242,-0.263179426874503,0.145271816097801
AHAB,54,7,reappraisal_only,0.096383265758667,0.0316240565145783,-0.702816773550303,-0.606433507791636,-0.574809451277057,0.096383265758667,0.0316240565145783
AHAB,54,8,reappraisal_only,0.119034436446699,0.308249402839944,-0.631080764769153,-0.512046328322454,-0.203796925482509,0.119034436446699,0.308249402839944
AHAB,54,9,reappraisal_only,0.445003729918972,0.0669814088148996,-0.0511567329289392,0.393846996990033,0.460828405804932,0.445003729918972,0.0669814088148996
AHAB,54,10,reappraisal_only,-0.0162628241391344,0.3198435082185,-0.461309193633497,-0.477572017772631,-0.157728509554131,-0.0162628241391344,0.3198435082185
AHAB,54,11,reappraisal_only,-0.0189982161990234,0.409714832529426,-0.424117911873119,-0.443116128072143,-0.033401295542717,-0.0189982161990234,0.409714832529426
AHAB,54,12,reappraisal_only,0.0090198028832674,0.0407079222612083,-0.403979915753007,-0.39496011286974,-0.354252190608531,0.0090198028832674,0.0407079222612083
AHAB,54,13,reappraisal_only,-0.0614639371569086,0.00221778729153032,-0.0210922777054033,-0.0825562148623119,-0.0803384275707815,-0.0614639371569086,0.00221778729153032
AHAB,54,14,reappraisal_only,0.0933516129912439,0.141026445252471,0.155817312949687,0.249168925940931,0.390195371193402,0.0933516129912439,0.141026445252471
AHAB,54,15,reappraisal_only,0.00389583660971101,0.10369011995428,-0.117046801032635,-0.113150964422924,-0.00946084446864339,0.00389583660971101,0.10369011995428
AHAB,54,16,reappraisal_only,0.0188821962758623,0.0332113485012121,-0.173674525477475,-0.154792329201613,-0.121580980700401,0.0188821962758623,0.0332113485012121
AHAB,54,17,common_appraisal,0.332759521612555,0.157716773079079,0.0108397643373991,0.343599285949954,0.501316059029033,0.332759521612555,0.157716773079079
AHAB,54,18,common_appraisal,0.43700103511034,0.107214675462382,-0.216697537027945,0.220303498082396,0.327518173544777,0.43700103511034,0.107214675462382
AHAB,54,19,common_appraisal,0.669305963607398,0.162102156457936,-0.51754996480631,0.151755998801087,0.313858155259023,0.669305963607398,0.162102156457936
AHAB,54,20,common_appraisal,0.388305676735062,0.319591251353254,0.610732759464617,0.999038436199679,1.31862968755293,0.388305676735062,0.319591251353254
AHAB,54,21,common_appraisal,0.747288859428477,0.0174772050278857,-0.0558477762643732,0.691441083164103,0.708918288191989,0.747288859428477,0.0174772050278857
AHAB,54,22,common_appraisal,0.191227221563764,0.0300088999754765,-0.417584206402566,-0.226356984838803,-0.196348084863326,0.191227221563764,0.0300088999754765
AHAB,54,23,common_appraisal,0.252329915181179,0.137746068696083,-0.858579508374246,-0.606249593193067,-0.468503524496984,0.252329915181179,0.137746068696083
AHAB,54,24,common_appraisal,0.17381136699464,0.233792260870032,-0.155099216516866,0.0187121504777738,0.252504411347806,0.17381136699464,0.233792260870032
AHAB,54,25,common_appraisal,0.684129974005319,0.169441379305414,-0.119618513584297,0.564511460421023,0.733952839726436,0.684129974005319,0.169441379305414
AHAB,54,26,common_appraisal,0.243070464597651,0.200916808106403,-0.14757729490948,0.0954931696881709,0.296409977794574,0.243070464597651,0.200916808106403
AHAB,54,27,common_appraisal,0.101966381471958,0.24405236965159,0.507089648295442,0.609056029767401,0.853108399418991,0.101966381471958,0.24405236965159
AHAB,54,28,common_appraisal,0.193543354731942,0.259846008123449,-0.432122488929467,-0.238579134197525,0.0212668739259243,0.193543354731942,0.259846008123449
AHAB,54,29,common_appraisal,0.0404599861024314,-0.0154548977033166,-0.0806713551884044,-0.040211369085973,-0.0556662667892896,0.0404599861024314,-0.0154548977033166
AHAB,54,30,common_appraisal,0.0836715314922054,0.126923729532957,-0.216335488114618,-0.132663956622413,-0.00574022708945536,0.0836715314922054,0.126923729532957
AHAB,54,31,non_modifiable_emotion,0.0576513356024337,0.00392074070400375,0.396016541272319,0.453667876874753,0.457588617578756,0.0576513356024337,0.00392074070400375
AHAB,54,32,non_modifiable_emotion,0.161432649215974,-0.0908334548569032,0.488694435489231,0.650127084705205,0.559293629848302,0.161432649215974,-0.0908334548569032
AHAB,54,33,non_modifiable_emotion,0.0307153474301918,0.0825647126024812,0.675815149323067,0.706530496753258,0.78909520935574,0.0307153474301918,0.0825647126024812
AHAB,54,34,non_modifiable_emotion,0.219790688667272,-0.0169145167231433,0.496430442171734,0.716221130839006,0.699306614115862,0.219790688667272,-0.0169145167231433
AHAB,54,35,non_modifiable_emotion,0.0989669501300781,-0.239046331254705,0.759134842263114,0.858101792393192,0.619055461138487,0.0989669501300781,-0.239046331254705
AHAB,54,36,non_modifiable_emotion,0.263218851553069,-0.0786694155799018,0.715482518076897,0.978701369629966,0.900031954050064,0.263218851553069,-0.0786694155799018
AHAB,54,37,non_modifiable_emotion,-0.204842589821171,0.0572043659351247,0.365693432093186,0.160850842272015,0.218055208207139,-0.204842589821171,0.0572043659351247
AHAB,54,38,non_modifiable_emotion,0.135123695787015,0.0690404629263674,0.0196796193424247,0.15480331512944,0.223843778055807,0.135123695787015,0.0690404629263674
AHAB,54,39,non_modifiable_emotion,0.107192361183986,0.154825284978956,0.0264749258456409,0.133667287029627,0.288492572008583,0.107192361183986,0.154825284978956
AHAB,54,40,non_modifiable_emotion,0.139988684267909,-0.127853710522996,-0.698844954205884,-0.558856269937975,-0.68670998046097,0.139988684267909,-0.127853710522996
AHAB,54,41,non_modifiable_emotion,0.103371976567124,-0.0458159424521912,0.330730585886973,0.434102562454097,0.388286620001906,0.103371976567124,-0.0458159424521912
AHAB,54,42,non_modifiable_emotion,0.579380509931438,-0.052110960801118,-0.428889438907429,0.150491071024009,0.0983801102228911,0.579380509931438,-0.052110960801118
AHAB,54,43,non_modifiable_emotion,0.114540622789866,0.0902500206791808,-0.0296471972912047,0.0848934254986612,0.175143446177842,0.114540622789866,0.0902500206791808
AHAB,54,44,non_modifiable_emotion,0.0316951444256119,0.207772672816645,0.128973783362502,0.160668927788114,0.368441600604759,0.0316951444256119,0.207772672816645
AHAB,54,45,non_modifiable_emotion,-0.0662931057760124,0.136550952562714,0.243615271924012,0.177322166148,0.313873118710714,-0.0662931057760124,0.136550952562714
AHAB,54,46,non_modifiable_emotion,0.148737010387477,-0.0280426835645469,0.326496683234477,0.475233693621954,0.447191010057408,0.148737010387477,-0.0280426835645469
AHAB,54,47,non_modifiable_emotion,0.387692867510134,0.144799027417573,-0.0327999661777378,0.354892901332396,0.499691928749969,0.387692867510134,0.144799027417573
AHAB,54,48,non_modifiable_emotion,0.472579990620082,-0.0615284266056222,0.365420100809062,0.838000091429144,0.776471664823522,0.472579990620082,-0.0615284266056222
AHAB,54,49,non_modifiable_emotion,0.437388791084914,-0.0172084946263261,-0.125077919086404,0.31231087199851,0.295102377372184,0.437388791084914,-0.0172084946263261
AHAB,54,50,non_modifiable_emotion,-0.101760759456631,0.0621861415531705,0.119316737770158,0.0175559783135267,0.0797421198666972,-0.101760759456631,0.0621861415531705
AHAB,54,51,non_modifiable_emotion,0.230419816723979,-0.254882394544506,-0.0388522641589399,0.191567552565039,-0.0633148419794669,0.230419816723979,-0.254882394544506
AHAB,54,52,non_modifiable_emotion,0.245088451061278,-0.23377804635393,-0.348778884737722,-0.103690433676445,-0.337468480030375,0.245088451061278,-0.23377804635393
AHAB,54,53,non_modifiable_emotion,-0.148606487462019,-0.0396349691623844,0.34497042823779,0.19636394077577,0.156728971613386,-0.148606487462019,-0.0396349691623844
AHAB,54,54,modifiable_emotion,-0.0278199690159899,0.04592086499846,0.799357855001862,0.771537885985872,0.817458750984332,-0.0278199690159899,0.04592086499846
AHAB,54,55,modifiable_emotion,-0.0662259437888155,-0.0404150476132407,0.348369871943512,0.282143928154696,0.241728880541456,-0.0662259437888155,-0.0404150476132407
AHAB,54,56,modifiable_emotion,-0.148593311534063,0.000701673668246071,0.298872408691892,0.150279097157829,0.150980770826075,-0.148593311534063,0.000701673668246071
AHAB,54,57,modifiable_emotion,0.233682810958703,0.0894367009867752,0.933476085076802,1.1671588960355,1.25659559702228,0.233682810958703,0.0894367009867752
AHAB,54,58,modifiable_emotion,-0.168043438684283,0.006542871696812,0.695327772290115,0.527284333605832,0.533827205302644,-0.168043438684283,0.006542871696812
AHAB,54,59,modifiable_emotion,0.25409552230316,-0.115590380607206,-0.172044914320741,0.0820506079824195,-0.0335397726247861,0.25409552230316,-0.115590380607206
AHAB,54,60,modifiable_emotion,0.224874744191766,-0.0498683452606201,0.414209416136146,0.639084160327911,0.589215815067291,0.224874744191766,-0.0498683452606201
AHAB,54,61,modifiable_emotion,0.137362940679304,-0.082104424865247,-0.191014036652632,-0.0536510959733278,-0.135755520838575,0.137362940679304,-0.082104424865247
AHAB,55,1,reappraisal_only,-0.701661424354962,0.413157960937363,0.86552646715295,0.163865042797988,0.577023003735351,-0.701661424354962,0.413157960937363
AHAB,55,2,reappraisal_only,-0.198675992188825,0.649229731346245,0.0672005200448507,-0.131475472143975,0.51775425920227,-0.198675992188825,0.649229731346245
AHAB,55,3,reappraisal_only,-0.113590275852716,0.176904666879825,-0.261683705182553,-0.37527398103527,-0.198369314155445,-0.113590275852716,0.176904666879825
AHAB,55,4,reappraisal_only,-0.196508190384769,0.09267087131709,0.178204230057331,-0.0183039603274387,0.0743669109896514,-0.196508190384769,0.09267087131709
AHAB,55,5,reappraisal_only,-0.248054493316517,0.11050571118856,0.0869379295373633,-0.161116563779154,-0.0506108525905934,-0.248054493316517,0.11050571118856
AHAB,55,6,reappraisal_only,-0.221047889184788,0.16071652258524,0.183887520545912,-0.0371603686388764,0.123556153946364,-0.221047889184788,0.16071652258524
AHAB,55,7,reappraisal_only,-0.122042266888699,0.0945994629965615,0.00179510193975699,-0.120247164948942,-0.0256477019523807,-0.122042266888699,0.0945994629965615
AHAB,55,8,reappraisal_only,-0.219145058730448,0.835717500314455,0.176508689180694,-0.042636369549754,0.793081130764701,-0.219145058730448,0.835717500314455
AHAB,55,9,reappraisal_only,-0.1391164376284,0.441122400027234,-0.159092855942436,-0.298209293570835,0.142913106456399,-0.1391164376284,0.441122400027234
AHAB,55,10,reappraisal_only,-0.327699977978641,0.528029295943932,-0.00888203372332183,-0.336582011701963,0.191447284241969,-0.327699977978641,0.528029295943932
AHAB,55,11,reappraisal_only,-0.0324803417881152,0.481282999892054,0.327819734239685,0.295339392451569,0.776622392343623,-0.0324803417881152,0.481282999892054
AHAB,55,12,reappraisal_only,1.82315400683773e-17,3.73176332807427e-18,-2.12090189025604e-17,-2.97747883418309e-18,7.5428449389118e-19,1.82315400683773e-17,3.73176332807427e-18
AHAB,55,13,reappraisal_only,0,0,0,0,0,0,0
AHAB,55,14,reappraisal_only,0.0740461644779723,-0.0541477834451646,-0.0298220295238587,0.0442241349541136,-0.009923648491051,0.0740461644779723,-0.0541477834451646
AHAB,55,15,reappraisal_only,0,0,0,0,0,0,0
AHAB,55,16,reappraisal_only,-0.000772935773528388,0.00347251790716891,-0.00267123962920678,-0.00344417540273517,2.83425044337364e-05,-0.000772935773528388,0.00347251790716891
AHAB,55,17,common_appraisal,0.132700162884919,0.307965862184769,0.343007327368648,0.475707490253567,0.783673352438336,0.132700162884919,0.307965862184769
AHAB,55,18,common_appraisal,0.194267043631752,2.19808397428062e-05,0.595013278470959,0.789280322102711,0.789302302942454,0.194267043631752,2.19808397428062e-05
AHAB,55,19,common_appraisal,-0.264984084825037,-0.163370871724914,1.1210348724068,0.856050787581759,0.692679915856846,-0.264984084825037,-0.163370871724914
AHAB,55,20,common_appraisal,0.612479837961763,0.21112711489377,0.508671383824566,1.12115122178633,1.3322783366801,0.612479837961763,0.21112711489377
AHAB,55,21,common_appraisal,-0.00285214883536458,0.565555891371332,1.00033899637382,0.997486847538455,1.56304273890979,-0.00285214883536458,0.565555891371332
AHAB,55,22,common_appraisal,-0.381608976738253,0.7890266065099,0.941515575463329,0.559906598725076,1.34893320523498,-0.381608976738253,0.7890266065099
AHAB,55,23,common_appraisal,-0.146523526626419,0.0147985021277655,0.0271553338408533,-0.119368192785566,-0.104569690657801,-0.146523526626419,0.0147985021277655
AHAB,55,24,common_appraisal,0.154016607660143,0.0454484649136468,0.647312273326166,0.801328880986308,0.846777345899955,0.154016607660143,0.0454484649136468
AHAB,55,25,common_appraisal,-0.103667321400352,0.952731844275167,-0.393123363112739,-0.49679068451309,0.455941159762077,-0.103667321400352,0.952731844275167
AHAB,55,26,common_appraisal,-0.3484384423307,0.593586075671028,0.871828505718616,0.523390063387916,1.11697613905894,-0.3484384423307,0.593586075671028
AHAB,55,27,common_appraisal,-0.185757657573495,0.470031467555834,1.00917547590354,0.823417818330043,1.29344928588588,-0.185757657573495,0.470031467555834
AHAB,55,28,common_appraisal,-0.362399293067442,0.443269048648124,0.0986135036007247,-0.263785789466717,0.179483259181407,-0.362399293067442,0.443269048648124
AHAB,55,29,common_appraisal,0,0,0,0,0,0,0
AHAB,55,30,common_appraisal,-1.15960169355894e-05,4.97932148628555e-05,0.000108556422429055,9.6960405493466e-05,0.000146753620356322,-1.15960169355894e-05,4.97932148628555e-05
AHAB,55,31,non_modifiable_emotion,0.191654358390073,0.0331012121934082,0.122005079747006,0.313659438137079,0.346760650330487,0.191654358390073,0.0331012121934082
AHAB,55,32,non_modifiable_emotion,0.128925562254103,0.323664641368035,-0.215626950553777,-0.0867013882996739,0.236963253068361,0.128925562254103,0.323664641368035
AHAB,55,33,non_modifiable_emotion,0.572255795482559,0.0552770631132236,0.400075939366129,0.972331734848688,1.02760879796191,0.572255795482559,0.0552770631132236
AHAB,55,34,non_modifiable_emotion,0.144604558232319,0.0588908803069249,0.676874796693572,0.821479354925891,0.880370235232816,0.144604558232319,0.0588908803069249
AHAB,55,35,non_modifiable_emotion,-0.227173560903588,0.378431389582411,-0.0687963941412407,-0.295969955044829,0.0824614345375824,-0.227173560903588,0.378431389582411
AHAB,55,36,non_modifiable_emotion,0.118876507712735,0.0126014310452673,-0.810490363174015,-0.69161385546128,-0.679012424416012,0.118876507712735,0.0126014310452673
AHAB,55,37,non_modifiable_emotion,-0.0880647650496274,0.164467856457018,-0.0606440381825624,-0.14870880323219,0.0157590532248282,-0.0880647650496274,0.164467856457018
