dataset,subject,roi_id,source_system,emotion_generation,reappraisal_effect,look_neu_base,look_neg_base,reg_neg_base,look_negative_minus_neutral,regulate_negative_minus_look_negative
PIP,98,47,non_modifiable_emotion,-6.25500728646334e-05,0.0525035649181235,-0.0988464600661592,-0.0989090101390238,-0.0464054452209004,-6.25500728646334e-05,0.0525035649181235
PIP,98,48,non_modifiable_emotion,0.411123103743363,-0.204702055246392,2.11615048633113,2.5272735900745,2.32257153482811,0.411123103743363,-0.204702055246392
PIP,98,49,non_modifiable_emotion,0.247719936529681,-0.19404118627628,1.70141065292134,1.94913058945102,1.75508940317474,0.247719936529681,-0.19404118627628
PIP,98,50,non_modifiable_emotion,0.220367515788359,-0.192286577294855,0.374192407902549,0.594559923690908,0.402273346396054,0.220367515788359,-0.192286577294855
PIP,98,51,non_modifiable_emotion,0.183602364388696,-0.285041358752598,0.677328009880539,0.860930374269235,0.575889015516636,0.183602364388696,-0.285041358752598
PIP,98,52,non_modifiable_emotion,0.0936705369141794,-0.255738597182978,-0.111929023878709,-0.0182584869645296,-0.273997084147507,0.0936705369141794,-0.255738597182978
PIP,98,53,non_modifiable_emotion,-0.00349277948071548,-0.108836424820893,0.485849502789162,0.482356723308446,0.373520298487553,-0.00349277948071548,-0.108836424820893
PIP,98,54,modifiable_emotion,0.235318744841027,-0.214697719995982,1.49600076462098,1.73131950946201,1.51662178946602,0.235318744841027,-0.214697719995982
PIP,98,55,modifiable_emotion,0.320997069730903,-0.0554321101217559,0.946491529092644,1.26748859882355,1.21205648870179,0.320997069730903,-0.0554321101217559
PIP,98,56,modifiable_emotion,0.550072785630824,-0.145444702933667,0.466583054497881,1.01665584012871,0.871211137195038,0.550072785630824,-0.145444702933667
PIP,98,57,modifiable_emotion,0.362929934116464,-0.268579396767893,1.81892545159242,2.18185538570889,1.91327598894099,0.362929934116464,-0.268579396767893
PIP,98,58,modifiable_emotion,0.271523789358919,0.00958275479958361,0.586573799046994,0.858097588405913,0.867680343205497,0.271523789358919,0.00958275479958361
PIP,98,59,modifiable_emotion,0.32516842805223,-0.342646577369264,0.206349423112558,0.531517851164788,0.188871273795523,0.32516842805223,-0.342646577369264
PIP,98,60,modifiable_emotion,0.187457503197948,-0.124327977799112,-0.343804715201259,-0.156347212003311,-0.280675189802423,0.187457503197948,-0.124327977799112
PIP,98,61,modifiable_emotion,0.235829981812276,-0.136271480849427,-0.212422253843397,0.023407727968879,-0.112863752880548,0.235829981812276,-0.136271480849427
PIP,99,1,reappraisal_only,-0.00320014312955604,-0.0262423016607568,0.581265401826592,0.578065258697036,0.551822957036279,-0.00320014312955604,-0.0262423016607568
PIP,99,2,reappraisal_only,0.185752832166259,0.0874975517417131,-0.0449227102021846,0.140830121964075,0.228327673705788,0.185752832166259,0.0874975517417131
PIP,99,3,reappraisal_only,0.0293167041060675,0.184276333351716,0.0762229626075011,0.105539666713569,0.289816000065285,0.0293167041060675,0.184276333351716
PIP,99,4,reappraisal_only,-0.120504170788608,0.109934997234151,0.166572789194859,0.046068618406251,0.156003615640402,-0.120504170788608,0.109934997234151
PIP,99,5,reappraisal_only,0.07126849216571,-0.246763151267247,0.364380174758507,0.435648666924217,0.18888551565697,0.07126849216571,-0.246763151267247
PIP,99,6,reappraisal_only,-0.100838651477982,0.256099036568688,0.325611164544786,0.224772513066804,0.480871549635492,-0.100838651477982,0.256099036568688
PIP,99,7,reappraisal_only,-0.192303777002786,0.0308387892271364,0.481934591027146,0.28963081402436,0.320469603251496,-0.192303777002786,0.0308387892271364
PIP,99,8,reappraisal_only,-0.994076239146208,0.537281854315238,0.368459166618149,-0.625617072528059,-0.0883352182128213,-0.994076239146208,0.537281854315238
PIP,99,9,reappraisal_only,0.122590768311056,-0.216834152501542,0.0288288269104669,0.151419595221523,-0.0654145572800189,0.122590768311056,-0.216834152501542
PIP,99,10,reappraisal_only,-0.00790577585046942,0.03350207074122,0.660729107531634,0.652823331681165,0.686325402422385,-0.00790577585046942,0.03350207074122
PIP,99,11,reappraisal_only,-0.0735417293650763,0.143191217950412,1.7050731250218,1.63153139565672,1.77472261360713,-0.0735417293650763,0.143191217950412
PIP,99,12,reappraisal_only,0.0928998350328766,-0.0879682607599534,-0.160625058226287,-0.0677252231934108,-0.155693483953364,0.0928998350328766,-0.0879682607599534
PIP,99,13,reappraisal_only,0.206702766673906,-0.0491698905825615,1.20984248433794,1.41654525101185,1.36737536042929,0.206702766673906,-0.0491698905825615
PIP,99,14,reappraisal_only,0.149953717958103,0.00732878122044437,0.538943515049122,0.688897233007225,0.696226014227669,0.149953717958103,0.00732878122044437
PIP,99,15,reappraisal_only,0.0951255528460734,-0.0682525475305028,0.253820349587264,0.348945902433337,0.280693354902834,0.0951255528460734,-0.0682525475305028
PIP,99,16,reappraisal_only,0.0371395343617122,0.138671657439166,0.0439594303283633,0.0810989646900756,0.219770622129242,0.0371395343617122,0.138671657439166
PIP,99,17,common_appraisal,0.256341328279821,0.0060367673264279,0.411684563833894,0.668025892113715,0.674062659440142,0.256341328279821,0.0060367673264279
PIP,99,18,common_appraisal,0.0412000171652492,-0.0243884589359217,0.624106748552157,0.665306765717407,0.640918306781485,0.0412000171652492,-0.0243884589359217
PIP,99,19,common_appraisal,0.607198825877535,-0.158883025387534,1.51410494258726,2.1213037684648,1.96242074307727,0.607198825877535,-0.158883025387534
PIP,99,20,common_appraisal,0.431328181062938,-0.163598913388313,0.421162242285879,0.852490423348817,0.688891509960504,0.431328181062938,-0.163598913388313
PIP,99,21,common_appraisal,0.047838490292207,0.291810686995801,0.404657571000354,0.452496061292561,0.744306748288362,0.047838490292207,0.291810686995801
PIP,99,22,common_appraisal,-0.102433990488017,0.0203150098690448,-0.0269468066001392,-0.129380797088156,-0.109065787219112,-0.102433990488017,0.0203150098690448
PIP,99,23,common_appraisal,0.120478160582546,-0.0593023698886427,0.0864715677780214,0.206949728360567,0.147647358471924,0.120478160582546,-0.0593023698886427
PIP,99,24,common_appraisal,-0.0585354042651887,0.043724554352724,0.203601151321302,0.145065747056114,0.188790301408838,-0.0585354042651887,0.043724554352724
PIP,99,25,common_appraisal,-0.250975700679655,0.187595117589523,0.299583316833128,0.0486076161534726,0.236202733742995,-0.250975700679655,0.187595117589523
PIP,99,26,common_appraisal,0.330764581412465,0.0104834817070882,0.306452243393292,0.637216824805757,0.647700306512845,0.330764581412465,0.0104834817070882
PIP,99,27,common_appraisal,0.436738125577203,0.00737349138239463,0.303803268639762,0.740541394216965,0.74791488559936,0.436738125577203,0.00737349138239463
