dataset,subject,cluster,emotion_generation,reappraisal_effect,look_neg_base,reg_neg_base,reg_success,emotion_reactivity
PIP,48,2,0.155367921046463,-0.0649435574305965,1.66155088463722,1.59660732720662,0.62857142857143,3.16190476190476
PIP,49,1,0.0922179973643523,0.121455904381849,0.194508787319387,0.315964691701236,0.28021978021978,0.21428571428572
PIP,49,2,0.314915164985676,0.0331173874429944,1.23036260092552,1.26347998836852,0.28021978021978,0.21428571428572
PIP,50,1,0.0820135578654437,0.0736329198249384,0.225973732512825,0.299606652337763,1.15934065934066,2.85714285714286
PIP,50,2,0.573103490461878,-0.0593272355981981,1.1131272129593,1.0537999773611,1.15934065934066,2.85714285714286
PIP,51,1,0.103749693342041,0.0775209108484163,0.591909734709734,0.66943064555815,0.13333333333333,3
PIP,51,2,0.0390904233595157,-0.0454881191040695,1.62965138036852,1.58416326126445,0.13333333333333,3
PIP,52,1,0.270623336677141,-0.0363122026944423,0.377044509625271,0.340732306930829,0.46666666666667,2.6
PIP,52,2,0.347963827415663,-0.111397807139985,1.18841217891722,1.07701437177723,0.46666666666667,2.6
PIP,53,1,0.217123898686159,-0.00290538467661504,0.32888237579836,0.325976991121745,0.26666666666667,2.18571428571429
PIP,53,2,0.136348672657121,-0.160318153251128,1.29738243894821,1.13706428569708,0.26666666666667,2.18571428571429
PIP,54,1,0.166743274937503,0.00173709672572255,0.179715367743875,0.181452464469597,0.64285714285714,3.64285714285714
PIP,54,2,0.197623512515115,-0.198015131908296,1.20603827518074,1.00802314327245,0.64285714285714,3.64285714285714
PIP,55,1,-0.0912662867348117,0.253910205680995,0.310060059613899,0.563970265294894,1.39047619047619,1.6
PIP,55,2,-0.107268835323278,-0.026887318847761,1.40268826698688,1.37580094813912,1.39047619047619,1.6
PIP,56,1,-0.0999610247036744,-0.0633821326614528,0.0385714321580906,-0.0248107005033622,-0.46666666666667,1.53333333333333
PIP,56,2,0.400035884659056,-0.0986462363085973,1.03674928611655,0.938103049807953,-0.46666666666667,1.53333333333333
PIP,57,1,0.0119997916953005,0.170295362110552,0.239747314994492,0.410042677105043,1.04285714285714,3.24615384615385
PIP,57,2,0.290493270665149,-0.144227435128331,1.91813383528089,1.77390640015256,1.04285714285714,3.24615384615385
PIP,58,1,-0.0313600601177723,-0.0350891543971978,0.204831419580752,0.169742265183554,-1.87179487179487,0.58974358974359
PIP,58,2,0.23386415055259,-0.0128420761730569,1.64642521251028,1.63358313633722,-1.87179487179487,0.58974358974359
PIP,59,1,0.192102265042259,0.0325156692662394,0.494954406737564,0.527470076003803,0.44761904761904,1.51904761904762
PIP,59,2,0.165673877950776,0.100509406914552,1.53919215423525,1.6397015611498,0.44761904761904,1.51904761904762
PIP,60,1,0.23680525882437,-0.0639719824201634,0.317163403205138,0.253191420784974,0.61538461538461,1.81318681318681
PIP,60,2,0.38044001147932,0.133127944328849,1.43483001329738,1.56795795762622,0.61538461538461,1.81318681318681
PIP,61,1,0.0558388410292303,0.102538929387236,0.0541594182087978,0.156698347596034,-0.35238095238096,2.44761904761904
PIP,61,2,0.130357206747922,-0.00792956625801023,1.33495963544634,1.32703006918833,-0.35238095238096,2.44761904761904
PIP,62,1,0.0846336677890121,0.0290473506610594,0.347236129408207,0.376283480069267,0.46666666666666,2.13333333333333
